customer_id,churn_date,churn_reason,last_activity_date,days_since_last_activity,segment,region,plan_type,signup_date,churn_month
CUST_07711,2024-06-30,Product Gap,2024-05-01,60,SMB,North,Pro,2022-03-28,2024-06
CUST_07714,2024-06-09,Support Issues,2024-04-21,49,SMB,International,Pro,2022-11-13,2024-06
CUST_07717,2024-06-18,Competitor,2024-05-19,30,SMB,South,Pro,2023-01-26,2024-06
CUST_07722,2024-06-09,Product Gap,2024-05-06,34,Mid-Market,East,Basic,2023-05-04,2024-06
CUST_07740,2024-06-03,Competitor,2024-04-19,45,Mid-Market,East,Pro,2023-10-11,2024-06
CUST_07742,2024-06-09,Product Gap,2024-04-22,48,SMB,International,Pro,2022-11-08,2024-06
CUST_07745,2024-06-27,Price,2024-05-09,49,SMB,South,Pro,2022-09-12,2024-06
CUST_07746,2024-06-11,Support Issues,2024-04-27,45,Mid-Market,North,Pro,2022-02-13,2024-06
CUST_07756,2024-06-22,Price,2024-05-11,42,Mid-Market,East,Enterprise,2024-05-24,2024-06
CUST_07759,2024-06-28,Competitor,2024-05-23,36,SMB,International,Basic,2021-09-14,2024-06
CUST_07761,2024-06-24,Business Closure,2024-04-28,57,SMB,West,Pro,2023-03-20,2024-06
CUST_07765,2024-06-22,Competitor,2024-04-23,60,SMB,International,Enterprise,2021-08-21,2024-06
CUST_07768,2024-06-14,Support Issues,2024-04-16,59,Mid-Market,International,Basic,2021-11-14,2024-06
CUST_07776,2024-06-05,Support Issues,2024-05-10,26,SMB,East,Enterprise,2023-01-24,2024-06
CUST_07778,2024-06-08,Price,2024-04-19,50,Mid-Market,North,Pro,2024-03-21,2024-06
CUST_07783,2024-06-22,Price,2024-05-12,41,SMB,North,Pro,2022-01-21,2024-06
CUST_07785,2024-06-24,Price,2024-06-15,9,SMB,North,Pro,2022-01-31,2024-06
CUST_07794,2024-06-08,Business Closure,2024-05-26,13,SMB,International,Basic,2022-05-28,2024-06
CUST_07795,2024-06-05,Support Issues,2024-05-15,21,SMB,East,Pro,2023-01-12,2024-06
CUST_07799,2024-06-13,Price,2024-05-05,39,Mid-Market,North,Basic,2021-02-27,2024-06
CUST_07801,2024-06-11,Competitor,2024-05-17,25,Enterprise,South,Basic,2023-05-18,2024-06
CUST_07805,2024-06-15,Price,2024-04-21,55,SMB,West,Pro,2022-12-14,2024-06
CUST_07809,2024-06-12,Price,2024-05-03,40,SMB,South,Basic,2022-06-23,2024-06
CUST_07812,2024-06-06,Competitor,2024-05-10,27,SMB,West,Pro,2022-06-25,2024-06
CUST_07817,2024-06-24,Price,2024-05-16,39,Mid-Market,International,Basic,2021-08-21,2024-06
CUST_07819,2024-06-26,Price,2024-06-01,25,SMB,North,Enterprise,2021-11-29,2024-06
CUST_07827,2024-06-19,Competitor,2024-05-07,43,SMB,International,Basic,2023-12-18,2024-06
CUST_07828,2024-06-05,Support Issues,2024-04-22,44,Mid-Market,East,Enterprise,2022-08-25,2024-06
CUST_07830,2024-06-02,Price,2024-04-14,49,Mid-Market,International,Enterprise,2022-12-14,2024-06
CUST_07839,2024-06-24,Competitor,2024-05-04,51,SMB,South,Pro,2023-02-09,2024-06
CUST_07840,2024-06-06,Price,2024-05-06,31,SMB,North,Enterprise,2021-01-29,2024-06
CUST_07845,2024-06-15,Competitor,2024-05-23,23,Mid-Market,South,Enterprise,2022-05-10,2024-06
CUST_07846,2024-06-06,Competitor,2024-04-09,58,SMB,West,Pro,2022-10-17,2024-06
CUST_07847,2024-06-17,Product Gap,2024-06-03,14,SMB,North,Enterprise,2021-02-07,2024-06
CUST_07849,2024-06-20,Price,2024-05-12,39,Mid-Market,West,Pro,2023-01-05,2024-06
CUST_07850,2024-06-17,Competitor,2024-05-30,18,Enterprise,West,Pro,2022-12-27,2024-06
CUST_07862,2024-06-22,Price,2024-04-23,60,Mid-Market,South,Enterprise,2023-05-20,2024-06
CUST_07863,2024-06-09,Competitor,2024-05-07,33,SMB,International,Basic,2021-07-08,2024-06
CUST_07864,2024-06-24,Price,2024-06-01,23,SMB,West,Pro,2022-01-22,2024-06
CUST_07865,2024-06-03,Price,2024-05-05,29,Mid-Market,West,Pro,2022-06-05,2024-06
CUST_07866,2024-06-29,Price,2024-06-10,19,SMB,South,Pro,2021-11-06,2024-06
CUST_07868,2024-06-09,Product Gap,2024-04-12,58,Mid-Market,North,Pro,2022-08-12,2024-06
CUST_07872,2024-06-04,Business Closure,2024-04-14,51,SMB,East,Enterprise,2023-03-21,2024-06
CUST_07874,2024-06-12,Competitor,2024-05-01,42,Mid-Market,North,Pro,2021-05-27,2024-06
CUST_07879,2024-06-23,Product Gap,2024-05-03,51,SMB,North,Basic,2021-09-16,2024-06
CUST_07884,2024-06-17,Competitor,2024-05-10,38,Mid-Market,East,Pro,2021-12-14,2024-06
CUST_07885,2024-06-03,Competitor,2024-04-20,44,SMB,West,Basic,2024-02-09,2024-06
CUST_07892,2024-06-02,Product Gap,2024-04-15,48,Mid-Market,International,Basic,2021-02-01,2024-06
CUST_07902,2024-06-28,Competitor,2024-05-16,43,SMB,West,Pro,2022-04-23,2024-06
CUST_07904,2024-06-09,Price,2024-04-27,43,SMB,South,Pro,2022-03-28,2024-06
CUST_07906,2024-06-09,Product Gap,2024-05-17,23,Enterprise,East,Pro,2023-08-14,2024-06
CUST_07907,2024-06-15,Product Gap,2024-05-16,30,SMB,East,Pro,2022-03-09,2024-06
CUST_07914,2024-06-26,Support Issues,2024-05-20,37,Mid-Market,International,Enterprise,2021-09-03,2024-06
CUST_07917,2024-06-08,Support Issues,2024-05-14,25,Mid-Market,South,Enterprise,2024-01-06,2024-06
CUST_07921,2024-06-13,Business Closure,2024-06-01,12,SMB,South,Pro,2022-01-15,2024-06
CUST_07924,2024-06-28,Product Gap,2024-06-21,7,SMB,East,Basic,2021-12-23,2024-06
CUST_07926,2024-06-21,Price,2024-05-10,42,SMB,International,Basic,2021-05-27,2024-06
CUST_07937,2024-07-01,Price,2024-06-12,19,Enterprise,South,Enterprise,2023-02-03,2024-07
CUST_07943,2024-07-01,Price,2024-06-01,30,SMB,North,Enterprise,2022-05-22,2024-07
CUST_07947,2024-06-16,Product Gap,2024-05-23,24,SMB,South,Basic,2024-01-16,2024-06
CUST_07952,2024-06-25,Business Closure,2024-05-24,32,Mid-Market,International,Pro,2022-09-19,2024-06
CUST_07959,2024-06-18,Support Issues,2024-05-03,46,Mid-Market,International,Pro,2023-07-20,2024-06
CUST_07963,2024-07-01,Price,2024-05-14,48,SMB,East,Basic,2022-03-08,2024-07
CUST_07965,2024-06-09,Product Gap,2024-04-29,41,Mid-Market,South,Enterprise,2024-03-23,2024-06
CUST_07977,2024-06-07,Price,2024-05-12,26,SMB,International,Basic,2022-11-15,2024-06
CUST_07983,2024-06-26,Product Gap,2024-06-04,22,Enterprise,South,Pro,2024-01-12,2024-06
CUST_07984,2024-07-01,Product Gap,2024-05-21,41,SMB,South,Enterprise,2022-09-20,2024-07
CUST_07992,2024-06-23,Support Issues,2024-05-24,30,SMB,East,Pro,2023-11-10,2024-06
CUST_07994,2024-06-29,Competitor,2024-06-03,26,SMB,West,Pro,2024-04-01,2024-06
CUST_08000,2024-06-09,Business Closure,2024-05-05,35,SMB,International,Pro,2021-07-13,2024-06
CUST_08006,2024-06-19,Support Issues,2024-06-03,16,SMB,North,Basic,2023-09-09,2024-06
CUST_08007,2024-06-15,Competitor,2024-05-28,18,SMB,South,Pro,2022-05-14,2024-06
CUST_08010,2024-06-05,Competitor,2024-05-26,10,Mid-Market,South,Enterprise,2022-02-10,2024-06
CUST_08014,2024-06-17,Price,2024-05-16,32,SMB,West,Pro,2024-05-02,2024-06
CUST_08016,2024-07-01,Competitor,2024-05-31,31,SMB,East,Pro,2021-06-20,2024-07
CUST_08022,2024-06-05,Price,2024-04-24,42,SMB,West,Basic,2023-07-24,2024-06
CUST_08023,2024-06-11,Product Gap,2024-06-01,10,SMB,South,Pro,2021-07-24,2024-06
CUST_08028,2024-06-21,Support Issues,2024-06-07,14,SMB,International,Pro,2023-08-03,2024-06
CUST_08032,2024-06-06,Business Closure,2024-05-08,29,Mid-Market,West,Pro,2021-04-01,2024-06
CUST_08035,2024-06-06,Competitor,2024-05-21,16,Mid-Market,International,Enterprise,2022-06-19,2024-06
CUST_08039,2024-06-22,Support Issues,2024-06-13,9,SMB,West,Enterprise,2021-06-20,2024-06
CUST_08042,2024-06-13,Product Gap,2024-05-20,24,SMB,South,Pro,2023-04-13,2024-06
CUST_08051,2024-06-14,Business Closure,2024-04-24,51,Mid-Market,West,Pro,2023-02-23,2024-06
CUST_08053,2024-06-04,Business Closure,2024-04-07,58,SMB,East,Basic,2024-02-15,2024-06
CUST_08058,2024-06-07,Business Closure,2024-05-31,7,SMB,North,Enterprise,2021-09-11,2024-06
CUST_08061,2024-06-18,Product Gap,2024-05-11,38,Mid-Market,East,Pro,2023-11-01,2024-06
CUST_08063,2024-06-22,Price,2024-06-01,21,Enterprise,North,Pro,2024-01-01,2024-06
CUST_08067,2024-06-23,Price,2024-05-15,39,Mid-Market,East,Basic,2021-01-29,2024-06
CUST_08081,2024-06-09,Product Gap,2024-05-25,15,Mid-Market,East,Basic,2023-04-30,2024-06
CUST_08084,2024-06-13,Product Gap,2024-05-08,36,SMB,North,Basic,2021-05-08,2024-06
CUST_08088,2024-06-08,Competitor,2024-04-29,40,Mid-Market,North,Enterprise,2021-04-22,2024-06
CUST_08102,2024-06-22,Competitor,2024-06-03,19,SMB,West,Pro,2021-04-29,2024-06
CUST_08104,2024-06-12,Product Gap,2024-05-11,32,SMB,North,Basic,2022-01-21,2024-06
CUST_08108,2024-06-09,Support Issues,2024-05-25,15,SMB,South,Basic,2023-02-23,2024-06
CUST_08113,2024-06-09,Price,2024-04-28,42,SMB,South,Enterprise,2023-01-11,2024-06
CUST_08117,2024-06-14,Support Issues,2024-04-23,52,SMB,West,Enterprise,2023-02-05,2024-06
CUST_08121,2024-07-01,Product Gap,2024-05-24,38,SMB,International,Basic,2023-01-28,2024-07
CUST_08127,2024-06-14,Price,2024-06-01,13,Mid-Market,West,Pro,2022-02-04,2024-06
CUST_08132,2024-06-14,Price,2024-04-26,49,SMB,South,Pro,2022-04-13,2024-06
CUST_08133,2024-06-23,Competitor,2024-06-15,8,SMB,North,Basic,2022-07-30,2024-06
CUST_08142,2024-06-03,Price,2024-04-28,36,SMB,International,Enterprise,2021-10-29,2024-06
CUST_08144,2024-06-16,Price,2024-05-07,40,SMB,South,Pro,2023-10-21,2024-06
CUST_08145,2024-06-03,Support Issues,2024-05-18,16,SMB,East,Basic,2023-03-23,2024-06
CUST_08150,2024-06-10,Support Issues,2024-04-24,47,SMB,North,Enterprise,2024-04-19,2024-06
CUST_08157,2024-06-27,Competitor,2024-05-02,56,SMB,South,Enterprise,2023-12-30,2024-06
CUST_08159,2024-06-09,Competitor,2024-05-28,12,SMB,North,Pro,2021-05-03,2024-06
CUST_08162,2024-06-03,Price,2024-05-09,25,SMB,East,Pro,2022-09-14,2024-06
CUST_08167,2024-06-16,Competitor,2024-04-18,59,SMB,East,Basic,2023-06-20,2024-06
CUST_08183,2024-06-11,Competitor,2024-05-24,18,SMB,East,Pro,2023-03-11,2024-06
CUST_08185,2024-06-11,Business Closure,2024-05-24,18,Mid-Market,South,Pro,2021-06-27,2024-06
CUST_08186,2024-06-08,Competitor,2024-04-16,53,Mid-Market,South,Basic,2024-02-10,2024-06
CUST_08188,2024-06-27,Support Issues,2024-05-29,29,SMB,South,Pro,2023-09-13,2024-06
CUST_08189,2024-06-20,Support Issues,2024-04-30,51,Mid-Market,North,Pro,2021-06-08,2024-06
CUST_08198,2024-06-09,Price,2024-05-11,29,SMB,International,Pro,2022-02-09,2024-06
CUST_08202,2024-06-05,Competitor,2024-05-11,25,SMB,West,Basic,2022-06-02,2024-06
CUST_08204,2024-06-22,Price,2024-04-30,53,SMB,International,Enterprise,2022-06-11,2024-06
CUST_08207,2024-06-11,Product Gap,2024-04-22,50,SMB,International,Basic,2022-06-24,2024-06
CUST_08215,2024-06-28,Competitor,2024-05-16,43,SMB,East,Pro,2022-07-26,2024-06
CUST_08220,2024-06-13,Product Gap,2024-05-30,14,SMB,West,Enterprise,2023-11-11,2024-06
CUST_08223,2024-06-19,Competitor,2024-05-14,36,Mid-Market,International,Basic,2023-11-07,2024-06
CUST_08224,2024-06-05,Price,2024-04-13,53,SMB,East,Basic,2021-09-26,2024-06
CUST_08226,2024-06-03,Support Issues,2024-05-24,10,SMB,International,Enterprise,2022-01-04,2024-06
CUST_08242,2024-07-01,Competitor,2024-05-11,51,SMB,International,Pro,2022-02-19,2024-07
CUST_08250,2024-06-08,Competitor,2024-05-22,17,SMB,East,Pro,2023-12-16,2024-06
CUST_08252,2024-06-25,Product Gap,2024-05-06,50,Mid-Market,West,Basic,2022-10-05,2024-06
CUST_08254,2024-06-22,Product Gap,2024-06-13,9,Mid-Market,North,Basic,2022-02-24,2024-06
CUST_08260,2024-06-12,Price,2024-04-18,55,SMB,International,Pro,2023-08-09,2024-06
CUST_08262,2024-06-11,Competitor,2024-06-03,8,SMB,East,Basic,2023-05-14,2024-06
CUST_08265,2024-06-17,Price,2024-05-14,34,SMB,North,Enterprise,2023-10-17,2024-06
CUST_08272,2024-06-19,Price,2024-05-30,20,Mid-Market,East,Enterprise,2023-02-27,2024-06
CUST_08281,2024-06-29,Product Gap,2024-05-08,52,SMB,International,Enterprise,2022-11-13,2024-06
CUST_08282,2024-06-30,Business Closure,2024-06-18,12,Mid-Market,North,Basic,2021-06-16,2024-06
CUST_08287,2024-06-14,Product Gap,2024-05-05,40,SMB,West,Enterprise,2021-11-08,2024-06
CUST_08290,2024-06-13,Product Gap,2024-05-16,28,SMB,International,Enterprise,2022-11-16,2024-06
CUST_08292,2024-06-23,Competitor,2024-04-24,60,SMB,North,Enterprise,2024-05-06,2024-06
CUST_08293,2024-06-06,Product Gap,2024-04-09,58,SMB,East,Pro,2023-05-06,2024-06
CUST_08294,2024-06-20,Price,2024-05-14,37,Mid-Market,West,Enterprise,2023-02-13,2024-06
CUST_08296,2024-06-26,Competitor,2024-06-10,16,Enterprise,North,Pro,2023-07-31,2024-06
CUST_08298,2024-06-20,Price,2024-05-22,29,SMB,South,Pro,2022-02-20,2024-06
CUST_08301,2024-06-11,Product Gap,2024-04-22,50,SMB,International,Basic,2023-11-14,2024-06
CUST_08303,2024-06-22,Competitor,2024-06-01,21,SMB,East,Pro,2023-10-31,2024-06
CUST_08315,2024-06-03,Price,2024-04-17,47,SMB,East,Pro,2024-01-09,2024-06
CUST_08324,2024-06-21,Business Closure,2024-05-14,38,Mid-Market,East,Pro,2023-12-07,2024-06
CUST_08329,2024-06-08,Support Issues,2024-04-30,39,SMB,North,Basic,2021-01-24,2024-06
CUST_08332,2024-06-21,Price,2024-06-05,16,Mid-Market,East,Pro,2023-04-28,2024-06
CUST_08345,2024-06-02,Price,2024-05-14,19,SMB,International,Enterprise,2022-05-24,2024-06
CUST_08347,2024-07-01,Business Closure,2024-05-30,32,Mid-Market,International,Pro,2022-10-17,2024-07
CUST_08350,2024-06-23,Support Issues,2024-05-07,47,SMB,South,Basic,2024-02-04,2024-06
CUST_08352,2024-06-11,Competitor,2024-04-22,50,SMB,South,Basic,2023-12-08,2024-06
CUST_08353,2024-06-16,Price,2024-05-16,31,SMB,North,Enterprise,2022-08-23,2024-06
CUST_08365,2024-06-05,Competitor,2024-05-10,26,SMB,East,Pro,2022-11-13,2024-06
CUST_08370,2024-06-19,Competitor,2024-05-06,44,Mid-Market,South,Basic,2021-12-13,2024-06
CUST_08375,2024-06-23,Competitor,2024-05-18,36,SMB,East,Basic,2022-11-28,2024-06
CUST_08379,2024-06-03,Support Issues,2024-05-26,8,SMB,North,Enterprise,2021-04-28,2024-06
CUST_08382,2024-06-07,Support Issues,2024-05-28,10,SMB,South,Basic,2021-10-15,2024-06
CUST_08392,2024-06-20,Price,2024-06-08,12,Enterprise,West,Pro,2023-10-30,2024-06
CUST_08393,2024-06-27,Support Issues,2024-06-10,17,Mid-Market,South,Pro,2022-05-08,2024-06
CUST_08397,2024-06-13,Support Issues,2024-04-25,49,SMB,East,Pro,2022-04-13,2024-06
CUST_08402,2024-06-10,Product Gap,2024-04-19,52,SMB,East,Enterprise,2021-12-08,2024-06
CUST_08403,2024-06-28,Price,2024-06-10,18,Mid-Market,North,Enterprise,2022-12-06,2024-06
CUST_08404,2024-06-20,Price,2024-06-06,14,SMB,North,Enterprise,2024-03-06,2024-06
CUST_08408,2024-06-19,Business Closure,2024-05-30,20,SMB,West,Basic,2021-03-07,2024-06
CUST_08411,2024-07-01,Business Closure,2024-05-19,43,Mid-Market,North,Enterprise,2023-04-06,2024-07
CUST_08413,2024-06-22,Price,2024-05-09,44,Mid-Market,West,Basic,2024-02-04,2024-06
CUST_08414,2024-06-02,Support Issues,2024-04-25,38,SMB,West,Enterprise,2022-12-20,2024-06
CUST_08417,2024-06-07,Competitor,2024-05-03,35,SMB,North,Basic,2022-05-16,2024-06
CUST_08418,2024-06-30,Product Gap,2024-05-16,45,SMB,West,Pro,2022-11-24,2024-06
CUST_08420,2024-06-22,Business Closure,2024-04-23,60,SMB,West,Enterprise,2021-11-03,2024-06
CUST_08425,2024-06-28,Support Issues,2024-05-23,36,SMB,North,Basic,2024-02-06,2024-06
CUST_08426,2024-06-29,Competitor,2024-05-13,47,Mid-Market,East,Pro,2021-03-31,2024-06
CUST_08431,2024-06-29,Product Gap,2024-06-03,26,Enterprise,West,Pro,2024-05-09,2024-06
CUST_08432,2024-06-15,Price,2024-05-03,43,Mid-Market,South,Basic,2022-12-14,2024-06
CUST_08436,2024-06-09,Competitor,2024-04-26,44,SMB,South,Pro,2021-02-12,2024-06
CUST_08441,2024-06-22,Competitor,2024-06-11,11,Mid-Market,East,Enterprise,2023-09-23,2024-06
CUST_08445,2024-06-14,Business Closure,2024-05-25,20,SMB,South,Pro,2022-03-23,2024-06
CUST_08451,2024-06-17,Product Gap,2024-05-07,41,SMB,North,Basic,2023-12-05,2024-06
CUST_08457,2024-06-02,Price,2024-05-05,28,SMB,South,Pro,2021-03-06,2024-06
CUST_08460,2024-06-19,Price,2024-05-23,27,Mid-Market,West,Enterprise,2021-07-31,2024-06
CUST_08462,2024-06-05,Product Gap,2024-05-27,9,Mid-Market,South,Pro,2021-08-12,2024-06
CUST_08466,2024-06-12,Competitor,2024-05-24,19,SMB,West,Basic,2022-09-19,2024-06
CUST_08473,2024-06-11,Support Issues,2024-04-15,57,SMB,North,Enterprise,2022-12-16,2024-06
CUST_08480,2024-07-01,Price,2024-05-09,53,SMB,South,Basic,2023-09-21,2024-07
CUST_08481,2024-06-04,Business Closure,2024-04-28,37,SMB,International,Basic,2022-07-23,2024-06
CUST_08483,2024-06-02,Support Issues,2024-04-12,51,SMB,North,Pro,2022-09-18,2024-06
CUST_08487,2024-06-19,Business Closure,2024-05-24,26,SMB,East,Enterprise,2021-03-29,2024-06
CUST_08492,2024-06-16,Price,2024-05-07,40,Mid-Market,East,Enterprise,2023-06-03,2024-06
CUST_08502,2024-06-18,Competitor,2024-05-25,24,Mid-Market,International,Basic,2022-02-02,2024-06
CUST_08505,2024-06-19,Competitor,2024-06-02,17,SMB,South,Enterprise,2024-01-29,2024-06
CUST_08509,2024-06-14,Price,2024-06-02,12,SMB,West,Pro,2021-09-23,2024-06
CUST_08511,2024-06-19,Competitor,2024-06-09,10,Mid-Market,South,Pro,2023-02-13,2024-06
CUST_08515,2024-06-21,Product Gap,2024-05-18,34,SMB,North,Basic,2022-04-15,2024-06
CUST_08520,2024-06-07,Support Issues,2024-04-10,58,SMB,East,Basic,2024-02-18,2024-06
CUST_08522,2024-07-01,Competitor,2024-05-10,52,SMB,North,Pro,2021-12-25,2024-07
CUST_08526,2024-06-22,Support Issues,2024-05-23,30,Mid-Market,South,Pro,2023-11-09,2024-06
CUST_08531,2024-06-10,Price,2024-04-26,45,SMB,East,Enterprise,2023-11-25,2024-06
CUST_08533,2024-06-20,Competitor,2024-04-28,53,Mid-Market,North,Pro,2021-12-24,2024-06
CUST_08536,2024-06-05,Product Gap,2024-04-28,38,Enterprise,East,Pro,2021-03-02,2024-06
CUST_08537,2024-06-27,Product Gap,2024-04-28,60,SMB,North,Basic,2021-06-23,2024-06
CUST_08538,2024-06-20,Product Gap,2024-05-09,42,SMB,East,Enterprise,2021-01-02,2024-06
CUST_08539,2024-06-26,Price,2024-06-03,23,Mid-Market,International,Enterprise,2021-11-21,2024-06
CUST_08545,2024-06-18,Support Issues,2024-04-19,60,SMB,East,Pro,2024-04-07,2024-06
CUST_08554,2024-06-26,Support Issues,2024-06-12,14,SMB,South,Basic,2022-07-05,2024-06
CUST_08560,2024-06-27,Competitor,2024-05-09,49,SMB,International,Enterprise,2022-09-15,2024-06
CUST_08562,2024-06-17,Competitor,2024-05-17,31,SMB,South,Basic,2021-09-04,2024-06
CUST_08564,2024-06-16,Competitor,2024-04-27,50,SMB,West,Enterprise,2023-10-26,2024-06
CUST_08565,2024-06-22,Product Gap,2024-04-23,60,SMB,North,Pro,2022-09-15,2024-06
CUST_08571,2024-06-14,Product Gap,2024-05-23,22,SMB,International,Pro,2022-08-05,2024-06
CUST_08583,2024-06-29,Support Issues,2024-05-27,33,SMB,North,Pro,2021-08-10,2024-06
CUST_08585,2024-06-07,Support Issues,2024-05-20,18,Mid-Market,West,Basic,2023-03-11,2024-06
CUST_08606,2024-06-15,Price,2024-04-24,52,Mid-Market,North,Pro,2024-04-11,2024-06
CUST_08608,2024-06-20,Support Issues,2024-04-29,52,Mid-Market,East,Basic,2023-07-17,2024-06
CUST_08613,2024-06-21,Business Closure,2024-06-01,20,SMB,International,Enterprise,2021-03-05,2024-06
CUST_08619,2024-06-20,Price,2024-05-07,44,Mid-Market,South,Pro,2022-05-17,2024-06
CUST_08620,2024-06-14,Business Closure,2024-05-16,29,SMB,North,Enterprise,2023-04-06,2024-06
CUST_08623,2024-06-07,Price,2024-05-19,19,SMB,North,Basic,2022-02-10,2024-06
CUST_08626,2024-06-08,Price,2024-04-09,60,SMB,North,Enterprise,2022-09-01,2024-06
CUST_08628,2024-06-08,Competitor,2024-04-18,51,Mid-Market,West,Basic,2023-02-18,2024-06
CUST_08634,2024-06-25,Price,2024-06-01,24,SMB,West,Basic,2022-10-10,2024-06
CUST_08643,2024-07-01,Price,2024-05-05,57,Mid-Market,North,Basic,2022-09-21,2024-07
CUST_08654,2024-06-24,Product Gap,2024-05-21,34,SMB,West,Basic,2023-11-04,2024-06
CUST_08666,2024-06-15,Price,2024-04-23,53,SMB,East,Enterprise,2022-05-13,2024-06
CUST_08667,2024-06-13,Competitor,2024-05-12,32,SMB,East,Pro,2021-03-19,2024-06
CUST_08677,2024-06-29,Price,2024-06-21,8,SMB,South,Basic,2022-02-11,2024-06
CUST_08684,2024-06-18,Product Gap,2024-06-08,10,Enterprise,International,Pro,2021-09-28,2024-06
CUST_08688,2024-06-26,Price,2024-06-08,18,Mid-Market,North,Enterprise,2021-12-10,2024-06
CUST_08689,2024-06-10,Price,2024-05-13,28,Mid-Market,West,Enterprise,2022-07-05,2024-06
CUST_08691,2024-06-05,Business Closure,2024-04-24,42,SMB,North,Pro,2021-05-19,2024-06
CUST_08696,2024-06-02,Competitor,2024-04-04,59,Mid-Market,South,Basic,2023-01-21,2024-06
CUST_08697,2024-06-29,Price,2024-06-22,7,SMB,North,Basic,2022-01-30,2024-06
CUST_08699,2024-07-01,Competitor,2024-06-21,10,Enterprise,East,Basic,2021-04-06,2024-07
CUST_08702,2024-06-14,Price,2024-04-20,55,SMB,International,Basic,2022-04-27,2024-06
CUST_08706,2024-06-12,Product Gap,2024-05-22,21,SMB,East,Pro,2021-05-29,2024-06
CUST_08707,2024-06-27,Price,2024-05-01,57,SMB,East,Basic,2024-05-30,2024-06
CUST_08717,2024-06-21,Business Closure,2024-05-22,30,Mid-Market,North,Enterprise,2022-03-11,2024-06
CUST_08721,2024-06-23,Support Issues,2024-05-13,41,SMB,South,Basic,2023-12-20,2024-06
CUST_08722,2024-06-24,Support Issues,2024-05-06,49,Enterprise,West,Pro,2022-02-19,2024-06
CUST_08727,2024-07-01,Price,2024-06-08,23,SMB,International,Pro,2021-06-11,2024-07
CUST_08728,2024-06-17,Price,2024-05-17,31,SMB,South,Pro,2022-04-20,2024-06
CUST_08729,2024-06-09,Support Issues,2024-04-28,42,SMB,West,Pro,2023-09-18,2024-06
CUST_08732,2024-06-29,Price,2024-05-30,30,SMB,International,Enterprise,2021-09-21,2024-06
CUST_08733,2024-06-25,Business Closure,2024-05-28,28,Mid-Market,North,Pro,2023-07-14,2024-06
CUST_08735,2024-06-08,Support Issues,2024-05-08,31,SMB,International,Basic,2022-09-22,2024-06
CUST_08740,2024-06-03,Price,2024-05-27,7,SMB,East,Basic,2023-03-02,2024-06
CUST_08756,2024-06-03,Price,2024-05-25,9,SMB,North,Enterprise,2023-09-25,2024-06
CUST_08758,2024-06-23,Competitor,2024-05-09,45,Enterprise,West,Pro,2022-05-10,2024-06
CUST_08759,2024-06-06,Price,2024-05-06,31,Mid-Market,North,Pro,2022-02-16,2024-06
CUST_08764,2024-06-29,Price,2024-06-08,21,Mid-Market,North,Enterprise,2023-12-04,2024-06
CUST_08771,2024-06-10,Competitor,2024-05-28,13,SMB,East,Basic,2022-11-03,2024-06
CUST_08775,2024-06-21,Price,2024-04-29,53,Mid-Market,West,Basic,2021-09-01,2024-06
CUST_08785,2024-06-09,Competitor,2024-05-10,30,Mid-Market,West,Enterprise,2021-07-22,2024-06
CUST_08787,2024-06-21,Product Gap,2024-05-04,48,SMB,East,Basic,2022-11-24,2024-06
CUST_08788,2024-06-08,Business Closure,2024-05-14,25,SMB,East,Basic,2023-07-13,2024-06
CUST_08789,2024-06-06,Product Gap,2024-05-27,10,SMB,South,Enterprise,2023-12-14,2024-06
CUST_08796,2024-06-02,Support Issues,2024-04-14,49,Mid-Market,International,Pro,2024-02-10,2024-06
CUST_08800,2024-06-04,Business Closure,2024-05-01,34,SMB,West,Pro,2021-11-13,2024-06
CUST_08803,2024-06-12,Price,2024-05-12,31,Mid-Market,East,Pro,2023-03-13,2024-06
CUST_08808,2024-06-07,Competitor,2024-04-15,53,SMB,East,Basic,2023-03-11,2024-06
CUST_08817,2024-06-20,Product Gap,2024-05-15,36,SMB,International,Enterprise,2022-09-02,2024-06
CUST_08818,2024-07-01,Price,2024-05-22,40,SMB,West,Basic,2021-03-28,2024-07
CUST_08819,2024-06-05,Price,2024-05-28,8,SMB,East,Enterprise,2021-07-16,2024-06
CUST_08821,2024-06-02,Competitor,2024-05-07,26,SMB,East,Basic,2023-11-18,2024-06
CUST_08826,2024-06-03,Price,2024-04-22,42,SMB,South,Pro,2021-02-12,2024-06
CUST_08833,2024-07-01,Support Issues,2024-05-14,48,SMB,West,Pro,2021-03-18,2024-07
CUST_08837,2024-06-10,Competitor,2024-05-06,35,SMB,East,Enterprise,2023-09-20,2024-06
CUST_08840,2024-06-27,Competitor,2024-05-29,29,SMB,West,Basic,2023-05-06,2024-06
CUST_08842,2024-06-18,Price,2024-05-29,20,SMB,North,Enterprise,2021-11-12,2024-06
CUST_08847,2024-06-24,Competitor,2024-06-07,17,SMB,International,Enterprise,2023-01-08,2024-06
CUST_08852,2024-06-27,Support Issues,2024-06-04,23,SMB,South,Basic,2023-11-08,2024-06
CUST_08857,2024-06-28,Business Closure,2024-04-29,60,Mid-Market,South,Pro,2022-07-27,2024-06
CUST_08861,2024-06-17,Support Issues,2024-05-18,30,SMB,West,Basic,2023-08-02,2024-06
CUST_08871,2024-07-01,Competitor,2024-06-19,12,SMB,South,Basic,2021-05-13,2024-07
