campaign_id,channel,target_segment,impressions,ctr,clicks,leads,conversions,cost,revenue_generated,roi,start_date,end_date,campaign_duration_days,cost_per_lead,cost_per_conversion
CAMP_491,Social Media,Mid-Market,166418,0.02429424701654869,4043,901,127,25807,702117.78,2620.648583717596,2024-01-20,2024-02-06,17,28.642619311875695,203.20472440944883
CAMP_492,Webinar,All,436604,0.0982996033018479,42918,8057,1045,42128,3369861.46,7899.101452715533,2024-01-07,2024-01-22,15,5.228745190517563,40.31387559808613
CAMP_493,Email,Mid-Market,366238,0.12139919942769456,44461,5828,789,32661,3880825.0,11782.137717767368,2023-01-18,2023-03-07,48,5.604152367879204,41.39543726235741
CAMP_494,Content Marketing,Enterprise,350035,0.09789878155041638,34268,6391,376,41339,5060215.51,12140.778707757807,2023-06-28,2023-08-13,46,6.468314817712408,109.94414893617021
CAMP_495,Content Marketing,Enterprise,65658,0.02998872947698681,1969,190,14,26898,188223.56,599.7678637816938,2023-09-01,2023-10-31,60,141.56842105263158,1921.2857142857142
CAMP_496,Email,SMB,411973,0.02199901449852296,9063,1098,192,4021,206851.48,5044.279532454613,2023-02-11,2023-03-01,18,3.6621129326047357,20.942708333333332
CAMP_497,Email,All,313717,0.049098391225212534,15403,1505,227,4368,748388.43,17033.434752747253,2023-11-04,2023-11-17,13,2.902325581395349,19.24229074889868
CAMP_498,Webinar,Mid-Market,280126,0.018998593490072324,5322,686,95,46639,523511.65,1022.4761465726109,2023-06-09,2023-06-26,17,67.9868804664723,490.93684210526317
CAMP_499,Social Media,All,278330,0.09159989939999282,25495,1784,202,10728,799068.26,7348.436428038776,2023-09-04,2023-10-08,34,6.013452914798206,53.10891089108911
CAMP_500,Email,Enterprise,179295,0.1292952954627848,23182,5084,455,28532,7870072.68,27483.319360717793,2023-04-29,2023-06-13,45,5.612116443745083,62.707692307692305
