usage_id,customer_id,feature,usage_count,last_access_date,session_duration_minutes,month_year
USG_039783,CUST_06031,Dashboard,24,2024-04-28,161.2,2024-04
USG_039784,CUST_04788,Analytics,63,2023-04-25,25.2,2023-04
USG_039785,CUST_01068,Dashboard,15,2023-01-16,28.7,2023-01
USG_039786,CUST_05932,API,16,2023-10-12,38.8,2023-10
USG_039787,CUST_02972,Reports,10,2023-05-20,64.0,2023-05
USG_039788,CUST_08080,Dashboard,13,2024-02-14,62.1,2024-02
USG_039789,CUST_09430,API,20,2023-08-14,21.8,2023-08
USG_039790,CUST_01061,Dashboard,5,2024-03-30,20.4,2024-03
USG_039791,CUST_03172,API,16,2024-06-01,106.1,2024-06
USG_039792,CUST_06282,Integrations,43,2023-08-16,6.7,2023-08
USG_039793,CUST_05157,Reports,33,2023-03-15,48.3,2023-03
USG_039794,CUST_03682,Analytics,41,2024-02-05,13.3,2024-02
USG_039795,CUST_03397,Dashboard,21,2024-02-10,41.5,2024-02
USG_039796,CUST_07345,Analytics,18,2023-12-16,17.7,2023-12
USG_039797,CUST_05175,Dashboard,51,2023-05-02,18.3,2023-05
USG_039798,CUST_05259,Dashboard,38,2023-01-01,44.3,2023-01
USG_039799,CUST_01106,Analytics,32,2024-01-19,5.3,2024-01
USG_039800,CUST_06903,Reports,21,2023-03-24,11.9,2023-03
USG_039801,CUST_05307,Reports,15,2024-05-02,33.0,2024-05
USG_039802,CUST_02741,API,35,2023-04-05,36.0,2023-04
USG_039803,CUST_03839,Dashboard,45,2023-11-06,9.6,2023-11
USG_039804,CUST_02136,API,14,2023-01-25,33.9,2023-01
USG_039805,CUST_00075,API,10,2023-07-22,22.6,2023-07
USG_039806,CUST_03396,Reports,32,2023-09-06,28.2,2023-09
USG_039807,CUST_02223,Alerts,8,2023-09-11,16.7,2023-09
USG_039808,CUST_09685,Alerts,16,2023-07-06,29.5,2023-07
USG_039809,CUST_06375,Analytics,21,2023-11-30,31.6,2023-11
USG_039810,CUST_05224,Export,12,2024-01-21,4.3,2024-01
USG_039811,CUST_01177,Export,12,2023-01-17,26.3,2023-01
USG_039812,CUST_08290,API,42,2023-01-27,22.4,2023-01
USG_039813,CUST_08233,Dashboard,17,2023-02-16,35.7,2023-02
USG_039814,CUST_08718,Dashboard,18,2024-03-18,29.5,2024-03
USG_039815,CUST_03920,Reports,6,2024-01-14,86.4,2024-01
USG_039816,CUST_03546,Dashboard,38,2023-05-03,12.8,2023-05
USG_039817,CUST_01210,Analytics,27,2023-07-13,17.7,2023-07
USG_039818,CUST_04846,Integrations,20,2023-06-18,6.6,2023-06
USG_039819,CUST_04248,API,18,2023-06-24,4.8,2023-06
USG_039820,CUST_03810,Export,18,2023-03-13,5.5,2023-03
USG_039821,CUST_09668,Dashboard,14,2023-01-30,28.2,2023-01
USG_039822,CUST_06940,Reports,36,2023-12-08,29.1,2023-12
USG_039823,CUST_06346,API,16,2023-01-20,83.7,2023-01
USG_039824,CUST_00492,Reports,57,2023-11-24,9.2,2023-11
USG_039825,CUST_07291,Reports,22,2023-11-17,3.5,2023-11
USG_039826,CUST_09990,API,33,2023-10-17,60.9,2023-10
USG_039827,CUST_07022,Reports,16,2023-05-06,30.5,2023-05
USG_039828,CUST_02417,Reports,24,2023-12-20,18.0,2023-12
USG_039829,CUST_00889,API,44,2023-10-23,5.5,2023-10
USG_039830,CUST_02053,Dashboard,39,2024-01-08,23.8,2024-01
USG_039831,CUST_06663,Integrations,35,2023-08-07,29.8,2023-08
USG_039832,CUST_08710,Reports,21,2023-10-30,39.5,2023-10
USG_039833,CUST_04243,Analytics,5,2023-09-25,10.0,2023-09
USG_039834,CUST_09312,Dashboard,10,2023-10-30,19.0,2023-10
USG_039835,CUST_08733,API,23,2023-01-19,7.6,2023-01
USG_039836,CUST_03140,API,9,2023-05-14,21.8,2023-05
USG_039837,CUST_05207,Reports,15,2023-10-04,14.1,2023-10
USG_039838,CUST_03368,Analytics,39,2023-09-14,27.2,2023-09
USG_039839,CUST_05993,Integrations,18,2024-04-05,27.7,2024-04
USG_039840,CUST_00235,Reports,46,2023-07-03,22.7,2023-07
USG_039841,CUST_08426,Integrations,14,2023-01-04,24.7,2023-01
USG_039842,CUST_08297,Analytics,12,2023-10-24,40.0,2023-10
USG_039843,CUST_01547,Analytics,36,2023-09-08,15.5,2023-09
USG_039844,CUST_02689,Export,14,2023-12-13,71.7,2023-12
USG_039845,CUST_00955,Dashboard,40,2024-02-01,7.5,2024-02
USG_039846,CUST_02588,Dashboard,39,2024-03-14,155.6,2024-03
USG_039847,CUST_09293,Alerts,7,2023-03-30,16.2,2023-03
USG_039848,CUST_06207,Export,21,2023-11-15,49.5,2023-11
USG_039849,CUST_03772,Reports,8,2023-12-23,9.4,2023-12
USG_039850,CUST_05323,Dashboard,35,2023-03-05,9.7,2023-03
USG_039851,CUST_09402,Integrations,19,2023-02-07,30.8,2023-02
USG_039852,CUST_09816,API,8,2023-02-06,35.4,2023-02
USG_039853,CUST_06180,Integrations,11,2023-04-15,7.5,2023-04
USG_039854,CUST_06532,Dashboard,10,2023-02-27,18.7,2023-02
USG_039855,CUST_02194,Reports,9,2023-11-05,31.5,2023-11
USG_039856,CUST_04958,Alerts,10,2023-05-04,13.5,2023-05
USG_039857,CUST_04948,Dashboard,16,2023-07-20,84.8,2023-07
USG_039858,CUST_00088,Export,34,2024-05-09,8.0,2024-05
USG_039859,CUST_08487,Dashboard,38,2024-05-01,7.6,2024-05
USG_039860,CUST_02945,Analytics,32,2023-12-04,70.5,2023-12
USG_039861,CUST_09949,API,15,2023-10-28,16.8,2023-10
USG_039862,CUST_09247,Reports,19,2024-03-20,17.0,2024-03
USG_039863,CUST_05689,Dashboard,8,2024-04-10,12.1,2024-04
USG_039864,CUST_01224,Dashboard,47,2024-04-29,18.7,2024-04
USG_039865,CUST_04944,Reports,14,2023-05-10,27.2,2023-05
USG_039866,CUST_01437,Alerts,44,2023-05-23,9.4,2023-05
USG_039867,CUST_09112,Analytics,7,2023-08-19,7.2,2023-08
USG_039868,CUST_03415,API,44,2024-01-01,17.8,2024-01
USG_039869,CUST_09790,Reports,40,2023-10-03,169.2,2023-10
USG_039870,CUST_04352,Analytics,18,2023-12-27,49.0,2023-12
USG_039871,CUST_03547,API,41,2024-02-12,50.2,2024-02
USG_039872,CUST_01787,Analytics,21,2024-01-05,41.3,2024-01
USG_039873,CUST_06347,API,46,2024-03-28,11.0,2024-03
USG_039874,CUST_08352,Reports,16,2023-01-15,2.7,2023-01
USG_039875,CUST_01214,Integrations,33,2023-10-17,27.2,2023-10
USG_039876,CUST_01214,Integrations,55,2023-05-24,22.2,2023-05
USG_039877,CUST_04368,Analytics,10,2023-01-27,166.9,2023-01
USG_039878,CUST_04168,Reports,7,2023-06-15,15.7,2023-06
USG_039879,CUST_05005,Reports,23,2023-06-24,92.1,2023-06
USG_039880,CUST_04056,Analytics,6,2023-07-04,16.6,2023-07
USG_039881,CUST_07614,Analytics,20,2023-10-19,41.3,2023-10
USG_039882,CUST_05852,Dashboard,14,2023-12-17,12.9,2023-12
USG_039883,CUST_09562,Reports,10,2023-09-27,17.9,2023-09
USG_039884,CUST_04526,Integrations,25,2024-05-31,24.2,2024-05
USG_039885,CUST_07207,Dashboard,7,2023-12-07,17.7,2023-12
USG_039886,CUST_04075,Reports,21,2024-04-04,46.1,2024-04
USG_039887,CUST_06450,Dashboard,38,2024-04-20,30.6,2024-04
USG_039888,CUST_05679,Reports,21,2023-10-13,18.8,2023-10
USG_039889,CUST_03506,Analytics,12,2023-07-31,24.8,2023-07
USG_039890,CUST_03156,Analytics,25,2023-08-22,81.1,2023-08
USG_039891,CUST_01977,API,14,2024-04-10,17.2,2024-04
USG_039892,CUST_09010,Dashboard,10,2024-03-09,15.0,2024-03
USG_039893,CUST_03648,Alerts,9,2023-03-23,24.4,2023-03
USG_039894,CUST_05804,Reports,43,2023-02-18,9.5,2023-02
USG_039895,CUST_07368,Dashboard,20,2023-10-27,19.9,2023-10
USG_039896,CUST_05817,Analytics,30,2023-09-08,82.6,2023-09
USG_039897,CUST_01914,Reports,43,2023-06-29,6.1,2023-06
USG_039898,CUST_03768,Reports,38,2024-01-04,33.3,2024-01
USG_039899,CUST_02314,Reports,33,2024-01-23,9.1,2024-01
USG_039900,CUST_06818,Dashboard,19,2024-04-26,46.7,2024-04
USG_039901,CUST_05102,Reports,13,2023-02-18,22.1,2023-02
USG_039902,CUST_06152,Analytics,24,2024-04-27,40.1,2024-04
USG_039903,CUST_02431,Export,18,2023-04-25,4.9,2023-04
USG_039904,CUST_02051,Dashboard,16,2023-05-31,70.5,2023-05
USG_039905,CUST_06393,Analytics,5,2023-12-23,63.4,2023-12
USG_039906,CUST_05074,API,48,2024-05-31,14.5,2024-05
USG_039907,CUST_04465,API,23,2023-12-25,16.1,2023-12
USG_039908,CUST_07868,Analytics,24,2024-02-15,8.0,2024-02
USG_039909,CUST_01385,Dashboard,10,2024-05-22,15.7,2024-05
USG_039910,CUST_00240,Export,20,2023-03-22,85.1,2023-03
USG_039911,CUST_01725,Integrations,15,2023-08-06,12.1,2023-08
USG_039912,CUST_03604,Dashboard,13,2023-03-24,11.4,2023-03
USG_039913,CUST_08913,Dashboard,20,2024-01-17,20.0,2024-01
USG_039914,CUST_01201,Alerts,24,2023-10-12,19.2,2023-10
USG_039915,CUST_01072,Reports,52,2024-03-27,15.6,2024-03
USG_039916,CUST_08031,Integrations,32,2023-11-16,31.6,2023-11
USG_039917,CUST_00457,Export,40,2023-12-12,14.3,2023-12
USG_039918,CUST_08907,Reports,12,2023-11-11,4.8,2023-11
USG_039919,CUST_03038,Alerts,8,2024-05-21,10.5,2024-05
USG_039920,CUST_08440,Export,44,2023-03-22,23.0,2023-03
USG_039921,CUST_08239,Reports,24,2023-04-09,7.2,2023-04
USG_039922,CUST_05590,Reports,31,2023-07-07,26.4,2023-07
USG_039923,CUST_04262,Dashboard,44,2023-04-08,23.0,2023-04
USG_039924,CUST_04621,Dashboard,16,2023-11-27,24.2,2023-11
USG_039925,CUST_08031,Reports,34,2023-02-07,25.3,2023-02
USG_039926,CUST_05925,Reports,14,2024-01-15,43.1,2024-01
USG_039927,CUST_09804,API,12,2024-04-30,18.5,2024-04
USG_039928,CUST_06422,Dashboard,17,2023-04-14,7.5,2023-04
USG_039929,CUST_06946,Reports,18,2023-01-01,40.1,2023-01
USG_039930,CUST_01736,Analytics,8,2023-02-02,19.3,2023-02
USG_039931,CUST_05417,Alerts,22,2024-01-14,22.5,2024-01
USG_039932,CUST_08453,Dashboard,20,2023-10-23,57.0,2023-10
USG_039933,CUST_06110,Reports,10,2023-08-09,25.1,2023-08
USG_039934,CUST_06627,Analytics,41,2024-01-24,15.6,2024-01
USG_039935,CUST_04193,Analytics,12,2024-02-18,180.0,2024-02
USG_039936,CUST_06624,Dashboard,13,2023-11-25,41.4,2023-11
USG_039937,CUST_01884,Analytics,7,2023-02-08,14.7,2023-02
USG_039938,CUST_05838,API,54,2023-09-16,12.7,2023-09
USG_039939,CUST_04670,Export,42,2024-05-31,7.8,2024-05
USG_039940,CUST_02085,Dashboard,9,2023-05-01,11.5,2023-05
USG_039941,CUST_02013,Reports,12,2023-01-09,49.8,2023-01
USG_039942,CUST_04446,Reports,4,2024-02-12,22.8,2024-02
USG_039943,CUST_04385,Export,41,2023-06-04,20.4,2023-06
USG_039944,CUST_06933,Integrations,36,2024-04-19,29.7,2024-04
USG_039945,CUST_06457,Analytics,8,2023-08-21,6.4,2023-08
USG_039946,CUST_07500,Alerts,5,2023-10-17,24.3,2023-10
USG_039947,CUST_05847,Alerts,10,2023-10-02,20.3,2023-10
USG_039948,CUST_04149,Analytics,42,2023-07-13,7.9,2023-07
USG_039949,CUST_09487,Export,19,2023-12-25,33.1,2023-12
USG_039950,CUST_05481,Reports,35,2024-05-29,13.6,2024-05
USG_039951,CUST_01063,Export,17,2024-01-16,6.0,2024-01
USG_039952,CUST_05099,Dashboard,22,2024-01-31,41.3,2024-01
USG_039953,CUST_04875,Analytics,31,2024-04-26,21.1,2024-04
USG_039954,CUST_00422,Integrations,22,2023-03-10,33.3,2023-03
USG_039955,CUST_08584,Alerts,25,2023-06-08,6.5,2023-06
USG_039956,CUST_06526,Analytics,40,2024-02-10,2.7,2024-02
USG_039957,CUST_03913,Alerts,19,2023-03-18,17.4,2023-03
USG_039958,CUST_00853,API,14,2023-04-19,10.3,2023-04
USG_039959,CUST_07827,API,9,2023-12-05,6.8,2023-12
USG_039960,CUST_07536,Analytics,17,2023-10-17,24.8,2023-10
USG_039961,CUST_01840,Integrations,10,2024-04-30,64.3,2024-04
USG_039962,CUST_04649,Reports,9,2024-01-19,6.3,2024-01
USG_039963,CUST_08969,Analytics,44,2023-06-30,11.6,2023-06
USG_039964,CUST_05527,Alerts,15,2023-02-14,15.0,2023-02
USG_039965,CUST_05729,Dashboard,16,2023-10-26,12.3,2023-10
USG_039966,CUST_05073,Export,18,2023-05-28,35.7,2023-05
USG_039967,CUST_06983,API,12,2023-04-27,22.0,2023-04
USG_039968,CUST_05755,Reports,8,2023-01-21,33.0,2023-01
USG_039969,CUST_09824,Integrations,44,2024-03-06,4.5,2024-03
USG_039970,CUST_07426,Reports,9,2023-05-19,22.5,2023-05
USG_039971,CUST_06410,Alerts,16,2023-08-18,26.0,2023-08
USG_039972,CUST_03645,Alerts,13,2023-01-10,7.6,2023-01
USG_039973,CUST_03702,Analytics,15,2023-05-16,29.7,2023-05
USG_039974,CUST_01300,Alerts,25,2023-03-06,21.3,2023-03
USG_039975,CUST_09339,Integrations,48,2023-12-04,17.3,2023-12
USG_039976,CUST_07514,Analytics,12,2023-09-26,6.3,2023-09
USG_039977,CUST_06256,Export,35,2023-01-16,7.8,2023-01
USG_039978,CUST_08315,API,20,2023-09-29,10.3,2023-09
USG_039979,CUST_09001,Dashboard,6,2023-06-27,20.9,2023-06
USG_039980,CUST_04994,Dashboard,29,2023-07-08,16.6,2023-07
USG_039981,CUST_07338,Dashboard,40,2024-04-29,160.9,2024-04
USG_039982,CUST_05676,Reports,15,2023-03-09,20.2,2023-03
USG_039983,CUST_09830,Analytics,17,2023-06-23,9.9,2023-06
USG_039984,CUST_08131,Analytics,20,2024-02-22,11.5,2024-02
USG_039985,CUST_07845,Dashboard,42,2023-09-02,7.2,2023-09
USG_039986,CUST_04056,API,12,2024-01-11,12.9,2024-01
USG_039987,CUST_09424,Analytics,35,2024-03-30,26.6,2024-03
USG_039988,CUST_04976,Reports,24,2023-09-07,11.0,2023-09
USG_039989,CUST_07599,Analytics,9,2024-05-12,9.7,2024-05
USG_039990,CUST_06626,API,11,2023-11-09,23.6,2023-11
USG_039991,CUST_07442,Dashboard,46,2023-10-26,3.9,2023-10
USG_039992,CUST_08178,Reports,15,2024-04-21,43.9,2024-04
USG_039993,CUST_03942,Alerts,53,2024-02-09,12.5,2024-02
USG_039994,CUST_08086,Dashboard,55,2023-03-14,49.2,2023-03
USG_039995,CUST_06238,Dashboard,36,2024-01-27,54.7,2024-01
USG_039996,CUST_09857,Alerts,23,2023-04-13,17.0,2023-04
USG_039997,CUST_04228,Integrations,14,2023-11-14,16.4,2023-11
USG_039998,CUST_03771,Reports,15,2023-12-06,29.6,2023-12
USG_039999,CUST_05889,Integrations,28,2023-06-26,63.7,2023-06
USG_040000,CUST_06297,API,12,2024-05-22,40.0,2024-05
USG_040001,CUST_08118,Integrations,16,2023-02-21,87.9,2023-02
USG_040002,CUST_03311,API,7,2023-02-19,14.7,2023-02
USG_040003,CUST_03455,Alerts,11,2023-04-24,77.2,2023-04
USG_040004,CUST_05463,Analytics,15,2023-08-26,57.5,2023-08
USG_040005,CUST_00404,API,6,2023-08-12,5.4,2023-08
USG_040006,CUST_09724,Reports,19,2023-02-26,10.1,2023-02
USG_040007,CUST_03095,Dashboard,4,2024-05-16,6.0,2024-05
USG_040008,CUST_02801,Reports,19,2024-02-20,23.8,2024-02
USG_040009,CUST_02714,Alerts,28,2023-07-10,5.7,2023-07
USG_040010,CUST_09394,Reports,33,2023-07-30,10.0,2023-07
USG_040011,CUST_05001,Dashboard,44,2023-09-22,16.9,2023-09
USG_040012,CUST_00476,Reports,10,2024-01-07,92.4,2024-01
USG_040013,CUST_07733,Dashboard,19,2024-01-26,36.3,2024-01
USG_040014,CUST_04007,Dashboard,16,2024-05-10,4.1,2024-05
USG_040015,CUST_07714,API,25,2023-07-22,31.3,2023-07
USG_040016,CUST_03655,Analytics,22,2023-11-17,22.2,2023-11
USG_040017,CUST_05528,API,14,2024-02-20,41.3,2024-02
USG_040018,CUST_04305,Alerts,8,2023-01-03,22.6,2023-01
USG_040019,CUST_05219,API,7,2023-07-10,23.6,2023-07
USG_040020,CUST_06647,Dashboard,16,2024-04-28,28.8,2024-04
USG_040021,CUST_05421,Analytics,45,2024-04-22,24.2,2024-04
USG_040022,CUST_08426,Reports,22,2024-01-10,11.3,2024-01
USG_040023,CUST_07771,Export,9,2024-03-04,12.9,2024-03
USG_040024,CUST_00735,Reports,20,2024-03-27,2.3,2024-03
USG_040025,CUST_08482,Reports,38,2023-12-29,62.1,2023-12
USG_040026,CUST_08700,Integrations,6,2023-08-02,13.9,2023-08
USG_040027,CUST_01457,Reports,8,2023-06-19,20.0,2023-06
USG_040028,CUST_09670,Dashboard,29,2024-03-05,5.1,2024-03
USG_040029,CUST_03222,Analytics,24,2023-04-24,8.2,2023-04
USG_040030,CUST_03192,Integrations,8,2024-04-06,19.5,2024-04
USG_040031,CUST_04416,Reports,4,2023-12-30,4.5,2023-12
USG_040032,CUST_05937,Reports,36,2024-02-04,27.1,2024-02
USG_040033,CUST_01965,Analytics,11,2023-01-01,11.6,2023-01
USG_040034,CUST_06123,Reports,23,2023-05-23,8.2,2023-05
USG_040035,CUST_01574,Analytics,39,2023-10-30,105.6,2023-10
USG_040036,CUST_03961,Reports,41,2023-08-27,36.3,2023-08
USG_040037,CUST_08383,Dashboard,20,2023-04-23,14.3,2023-04
USG_040038,CUST_08295,Dashboard,21,2024-01-16,18.3,2024-01
USG_040039,CUST_09128,Dashboard,15,2023-10-24,4.2,2023-10
USG_040040,CUST_08092,Analytics,14,2024-04-16,12.1,2024-04
USG_040041,CUST_02806,Integrations,10,2024-03-10,15.1,2024-03
USG_040042,CUST_07445,Export,41,2023-07-23,21.0,2023-07
USG_040043,CUST_05844,Integrations,7,2024-04-23,7.9,2024-04
USG_040044,CUST_02094,Dashboard,18,2024-05-25,19.2,2024-05
USG_040045,CUST_02336,Analytics,28,2023-07-30,10.0,2023-07
USG_040046,CUST_06134,Integrations,2,2023-07-01,3.3,2023-07
USG_040047,CUST_02335,Analytics,14,2023-04-10,7.9,2023-04
USG_040048,CUST_03730,Dashboard,18,2023-02-24,22.0,2023-02
USG_040049,CUST_00324,Analytics,43,2023-07-25,14.9,2023-07
USG_040050,CUST_03587,Export,13,2023-11-05,34.2,2023-11
USG_040051,CUST_01279,Alerts,8,2024-03-09,16.7,2024-03
USG_040052,CUST_07000,Reports,9,2023-10-12,26.3,2023-10
USG_040053,CUST_07243,Integrations,7,2023-10-12,29.4,2023-10
USG_040054,CUST_08832,Integrations,43,2023-12-27,30.3,2023-12
USG_040055,CUST_03548,Alerts,36,2023-11-09,3.8,2023-11
USG_040056,CUST_03291,Integrations,6,2023-06-27,17.9,2023-06
USG_040057,CUST_08378,Analytics,15,2023-06-16,22.1,2023-06
USG_040058,CUST_04087,Analytics,31,2023-10-13,4.4,2023-10
USG_040059,CUST_01461,API,21,2023-03-10,15.8,2023-03
USG_040060,CUST_06033,API,20,2023-10-04,27.5,2023-10
USG_040061,CUST_06719,Alerts,42,2024-01-20,30.9,2024-01
USG_040062,CUST_00925,Analytics,20,2023-07-18,27.5,2023-07
USG_040063,CUST_02553,Dashboard,12,2024-04-25,5.5,2024-04
USG_040064,CUST_02500,Dashboard,13,2023-01-28,18.2,2023-01
USG_040065,CUST_01791,Integrations,44,2023-06-08,8.3,2023-06
USG_040066,CUST_00410,Reports,27,2024-01-09,2.6,2024-01
USG_040067,CUST_01492,Analytics,14,2024-04-03,6.2,2024-04
USG_040068,CUST_01413,Analytics,9,2023-01-17,33.5,2023-01
USG_040069,CUST_02141,Reports,10,2024-04-05,34.7,2024-04
USG_040070,CUST_04529,Integrations,9,2023-09-04,8.2,2023-09
USG_040071,CUST_00165,Analytics,19,2024-02-13,25.5,2024-02
USG_040072,CUST_06266,Dashboard,41,2024-01-25,49.6,2024-01
USG_040073,CUST_07218,API,4,2024-05-25,4.1,2024-05
USG_040074,CUST_00786,Integrations,38,2024-02-15,10.3,2024-02
USG_040075,CUST_08639,Analytics,30,2024-02-27,21.8,2024-02
USG_040076,CUST_08426,Analytics,22,2023-02-20,21.0,2023-02
USG_040077,CUST_09745,Alerts,44,2023-07-11,42.7,2023-07
USG_040078,CUST_04784,Reports,37,2023-05-01,22.0,2023-05
USG_040079,CUST_06340,Reports,8,2024-04-22,58.6,2024-04
USG_040080,CUST_03103,Dashboard,9,2023-11-19,11.0,2023-11
USG_040081,CUST_03808,Analytics,35,2023-08-02,29.8,2023-08
USG_040082,CUST_00228,Export,18,2024-03-01,66.1,2024-03
USG_040083,CUST_07902,Analytics,28,2023-10-01,62.0,2023-10
USG_040084,CUST_08554,Reports,7,2023-06-20,10.1,2023-06
USG_040085,CUST_05743,Integrations,17,2023-01-14,20.3,2023-01
USG_040086,CUST_04395,Reports,14,2024-04-16,43.7,2024-04
USG_040087,CUST_06206,Dashboard,14,2024-04-24,10.6,2024-04
USG_040088,CUST_03209,Alerts,11,2023-04-15,19.3,2023-04
USG_040089,CUST_05714,Analytics,12,2023-06-28,7.8,2023-06
USG_040090,CUST_01276,Analytics,28,2024-01-24,20.6,2024-01
USG_040091,CUST_09353,API,23,2023-07-18,14.0,2023-07
USG_040092,CUST_04169,Dashboard,19,2023-04-28,43.7,2023-04
USG_040093,CUST_08683,Analytics,18,2024-04-17,47.1,2024-04
USG_040094,CUST_00578,Export,55,2023-06-09,52.4,2023-06
USG_040095,CUST_02055,Reports,14,2024-05-11,7.2,2024-05
USG_040096,CUST_04856,Analytics,22,2024-03-13,17.6,2024-03
USG_040097,CUST_09256,Analytics,16,2024-03-02,50.9,2024-03
USG_040098,CUST_07945,Reports,22,2023-12-14,8.4,2023-12
USG_040099,CUST_08918,Alerts,15,2023-03-11,24.3,2023-03
USG_040100,CUST_06193,Reports,20,2023-10-29,11.6,2023-10
USG_040101,CUST_08497,Export,17,2024-03-08,14.0,2024-03
USG_040102,CUST_00822,Dashboard,8,2023-09-03,12.7,2023-09
USG_040103,CUST_06968,Dashboard,7,2023-03-25,12.4,2023-03
USG_040104,CUST_03228,Integrations,22,2023-12-17,23.9,2023-12
USG_040105,CUST_05329,Reports,22,2023-11-06,23.9,2023-11
USG_040106,CUST_08793,Integrations,16,2024-02-07,36.0,2024-02
USG_040107,CUST_06478,Alerts,19,2023-01-07,28.1,2023-01
USG_040108,CUST_02731,Alerts,48,2024-05-28,43.1,2024-05
USG_040109,CUST_04890,Integrations,42,2023-10-30,24.0,2023-10
USG_040110,CUST_01680,API,10,2023-02-09,7.9,2023-02
USG_040111,CUST_04303,Reports,19,2023-02-19,18.4,2023-02
USG_040112,CUST_01979,Alerts,49,2023-10-27,12.1,2023-10
USG_040113,CUST_08232,Analytics,47,2023-03-01,13.8,2023-03
USG_040114,CUST_00026,Alerts,12,2024-02-26,22.4,2024-02
USG_040115,CUST_02369,Integrations,9,2023-10-16,32.4,2023-10
USG_040116,CUST_01800,Dashboard,19,2023-12-04,9.2,2023-12
USG_040117,CUST_03573,Dashboard,6,2024-05-07,6.5,2024-05
USG_040118,CUST_02050,Reports,10,2023-07-19,49.9,2023-07
USG_040119,CUST_05279,Dashboard,24,2023-03-31,4.6,2023-03
USG_040120,CUST_01776,Dashboard,25,2024-05-17,17.5,2024-05
USG_040121,CUST_08350,Analytics,10,2024-01-05,11.7,2024-01
USG_040122,CUST_02179,Export,42,2023-12-23,64.3,2023-12
USG_040123,CUST_09860,API,41,2023-04-19,13.0,2023-04
USG_040124,CUST_01508,Analytics,13,2023-11-01,21.6,2023-11
USG_040125,CUST_03588,Export,11,2023-12-20,34.2,2023-12
USG_040126,CUST_06939,Alerts,48,2023-02-07,7.9,2023-02
USG_040127,CUST_01314,Dashboard,11,2023-12-20,22.1,2023-12
USG_040128,CUST_06234,Alerts,5,2023-02-12,103.9,2023-02
USG_040129,CUST_00002,Reports,24,2024-04-22,31.8,2024-04
USG_040130,CUST_08287,Reports,41,2024-01-13,6.1,2024-01
USG_040131,CUST_03672,API,9,2023-05-11,77.6,2023-05
USG_040132,CUST_05420,API,30,2023-11-26,7.1,2023-11
USG_040133,CUST_01733,Dashboard,27,2024-03-29,8.0,2024-03
USG_040134,CUST_01051,Analytics,11,2023-07-07,16.9,2023-07
USG_040135,CUST_06426,Alerts,43,2023-10-06,89.8,2023-10
USG_040136,CUST_08369,Integrations,35,2024-05-21,49.7,2024-05
USG_040137,CUST_02856,Integrations,13,2023-02-17,31.4,2023-02
USG_040138,CUST_08571,Analytics,21,2023-10-15,15.8,2023-10
USG_040139,CUST_01118,API,11,2023-08-22,73.5,2023-08
USG_040140,CUST_00358,Dashboard,8,2024-04-10,9.5,2024-04
USG_040141,CUST_05344,Analytics,6,2024-02-17,12.7,2024-02
USG_040142,CUST_09840,API,22,2023-04-15,33.5,2023-04
USG_040143,CUST_06142,API,22,2023-04-09,16.1,2023-04
USG_040144,CUST_03783,Integrations,23,2023-03-16,10.6,2023-03
USG_040145,CUST_05929,Integrations,37,2023-07-09,27.0,2023-07
USG_040146,CUST_08899,Dashboard,21,2023-02-18,9.5,2023-02
USG_040147,CUST_01664,Integrations,10,2024-03-20,30.5,2024-03
USG_040148,CUST_06862,Integrations,7,2023-10-14,20.8,2023-10
USG_040149,CUST_08873,API,22,2023-11-02,37.1,2023-11
USG_040150,CUST_04161,Integrations,25,2023-09-21,35.4,2023-09
USG_040151,CUST_02621,Reports,7,2024-06-01,29.2,2024-06
USG_040152,CUST_07029,Analytics,33,2024-04-17,33.6,2024-04
USG_040153,CUST_04656,Dashboard,21,2023-09-17,13.5,2023-09
USG_040154,CUST_02431,API,16,2023-01-03,4.0,2023-01
USG_040155,CUST_07176,Analytics,12,2023-10-05,13.0,2023-10
USG_040156,CUST_06718,Dashboard,15,2023-11-23,29.2,2023-11
USG_040157,CUST_07622,Reports,15,2023-07-26,13.0,2023-07
USG_040158,CUST_08588,Alerts,7,2024-01-02,47.8,2024-01
USG_040159,CUST_03437,Dashboard,22,2023-06-13,28.4,2023-06
USG_040160,CUST_02532,Analytics,16,2023-11-30,30.5,2023-11
USG_040161,CUST_07799,Export,6,2023-09-17,9.6,2023-09
USG_040162,CUST_09775,Export,20,2023-10-17,67.5,2023-10
USG_040163,CUST_03216,Reports,9,2024-02-08,47.0,2024-02
USG_040164,CUST_07216,Dashboard,27,2023-05-10,21.6,2023-05
USG_040165,CUST_06708,API,44,2024-05-20,48.7,2024-05
USG_040166,CUST_06753,Export,47,2023-12-14,93.6,2023-12
USG_040167,CUST_05453,Dashboard,48,2024-01-27,27.9,2024-01
USG_040168,CUST_01990,Integrations,16,2023-09-16,34.9,2023-09
USG_040169,CUST_06305,Export,11,2023-04-09,12.5,2023-04
USG_040170,CUST_09884,Integrations,14,2023-12-16,32.1,2023-12
USG_040171,CUST_09268,Analytics,37,2024-01-31,38.7,2024-01
USG_040172,CUST_06814,Dashboard,38,2023-10-18,15.9,2023-10
USG_040173,CUST_08918,Export,16,2024-01-17,52.7,2024-01
USG_040174,CUST_00416,Export,19,2023-06-15,20.2,2023-06
USG_040175,CUST_09505,Analytics,23,2023-06-14,32.4,2023-06
