customer_id,churn_date,churn_reason,last_activity_date,days_since_last_activity
CUST_06428,2024-06-23,Price,2024-05-22,32
CUST_06429,2024-06-29,Price,2024-05-26,34
CUST_06432,2024-06-02,Price,2024-04-25,38
CUST_06436,2024-06-24,Competitor,2024-05-19,36
CUST_06451,2024-06-21,Price,2024-05-29,23
CUST_06452,2024-06-28,Competitor,2024-06-08,20
CUST_06462,2024-06-24,Product Gap,2024-06-08,16
CUST_06466,2024-06-13,Price,2024-05-05,39
CUST_06469,2024-06-02,Price,2024-04-20,43
CUST_06478,2024-06-29,Product Gap,2024-05-01,59
CUST_06484,2024-06-29,Product Gap,2024-05-18,42
CUST_06486,2024-06-10,Price,2024-05-10,31
CUST_06496,2024-06-23,Price,2024-06-09,14
CUST_06504,2024-06-29,Price,2024-06-01,28
CUST_06505,2024-06-04,Price,2024-05-19,16
CUST_06508,2024-06-23,Business Closure,2024-05-06,48
CUST_06523,2024-06-29,Competitor,2024-05-16,44
CUST_06527,2024-06-23,Price,2024-05-16,38
CUST_06528,2024-06-22,Price,2024-05-26,27
CUST_06530,2024-06-07,Product Gap,2024-05-27,11
CUST_06533,2024-06-18,Business Closure,2024-05-02,47
CUST_06539,2024-06-06,Product Gap,2024-05-07,30
CUST_06541,2024-06-12,Product Gap,2024-05-15,28
CUST_06544,2024-06-22,Competitor,2024-05-19,34
CUST_06565,2024-06-05,Competitor,2024-04-06,60
CUST_06572,2024-06-30,Product Gap,2024-05-28,33
CUST_06576,2024-06-05,Product Gap,2024-04-06,60
CUST_06584,2024-06-15,Support Issues,2024-05-23,23
CUST_06591,2024-06-14,Competitor,2024-06-03,11
CUST_06599,2024-06-10,Price,2024-05-03,38
CUST_06601,2024-06-14,Competitor,2024-05-02,43
CUST_06608,2024-06-21,Competitor,2024-06-01,20
CUST_06614,2024-07-01,Price,2024-05-13,49
CUST_06615,2024-06-15,Price,2024-04-29,47
CUST_06617,2024-06-18,Product Gap,2024-06-02,16
CUST_06637,2024-06-13,Business Closure,2024-05-31,13
CUST_06641,2024-06-22,Price,2024-05-10,43
CUST_06642,2024-06-18,Price,2024-04-20,59
CUST_06648,2024-06-08,Support Issues,2024-04-24,45
CUST_06651,2024-06-06,Price,2024-05-22,15
CUST_06655,2024-06-12,Price,2024-05-10,33
CUST_06660,2024-06-02,Price,2024-04-04,59
CUST_06662,2024-06-08,Competitor,2024-05-18,21
CUST_06664,2024-06-20,Support Issues,2024-04-27,54
CUST_06666,2024-06-03,Competitor,2024-05-20,14
CUST_06667,2024-06-14,Support Issues,2024-04-21,54
CUST_06669,2024-06-17,Product Gap,2024-05-14,34
CUST_06672,2024-07-01,Price,2024-05-23,39
CUST_06682,2024-06-25,Support Issues,2024-04-28,58
CUST_06705,2024-06-19,Support Issues,2024-04-24,56
CUST_06707,2024-06-21,Competitor,2024-06-12,9
CUST_06708,2024-06-19,Competitor,2024-05-29,21
CUST_06710,2024-06-07,Price,2024-05-12,26
CUST_06717,2024-06-03,Product Gap,2024-05-18,16
CUST_06718,2024-06-12,Price,2024-05-24,19
CUST_06719,2024-06-06,Support Issues,2024-05-16,21
CUST_06720,2024-06-22,Price,2024-05-11,42
CUST_06722,2024-06-21,Price,2024-04-22,60
CUST_06723,2024-06-16,Product Gap,2024-04-23,54
CUST_06724,2024-06-27,Price,2024-05-26,32
CUST_06728,2024-06-10,Price,2024-04-22,49
CUST_06736,2024-06-17,Product Gap,2024-05-08,40
CUST_06741,2024-06-21,Support Issues,2024-06-04,17
CUST_06745,2024-06-16,Competitor,2024-06-03,13
CUST_06746,2024-06-26,Price,2024-06-17,9
CUST_06747,2024-06-25,Product Gap,2024-06-04,21
CUST_06754,2024-07-01,Competitor,2024-05-31,31
CUST_06772,2024-06-11,Price,2024-05-19,23
CUST_06774,2024-06-09,Competitor,2024-04-27,43
CUST_06777,2024-06-09,Price,2024-04-25,45
CUST_06781,2024-06-14,Product Gap,2024-04-25,50
CUST_06782,2024-06-22,Price,2024-06-15,7
CUST_06797,2024-06-12,Support Issues,2024-04-27,46
CUST_06804,2024-06-21,Price,2024-05-04,48
CUST_06809,2024-06-14,Product Gap,2024-04-17,58
CUST_06813,2024-06-23,Product Gap,2024-05-22,32
CUST_06819,2024-06-21,Product Gap,2024-05-16,36
CUST_06822,2024-06-22,Competitor,2024-05-31,22
CUST_06831,2024-06-15,Price,2024-05-27,19
CUST_06835,2024-06-29,Business Closure,2024-05-26,34
CUST_06837,2024-06-12,Competitor,2024-04-19,54
CUST_06838,2024-06-04,Competitor,2024-05-10,25
CUST_06839,2024-06-13,Competitor,2024-05-24,20
CUST_06842,2024-07-01,Product Gap,2024-06-05,26
CUST_06843,2024-06-17,Product Gap,2024-05-30,18
CUST_06846,2024-06-13,Price,2024-04-30,44
CUST_06848,2024-06-08,Support Issues,2024-04-29,40
CUST_06863,2024-06-08,Competitor,2024-04-17,52
CUST_06865,2024-06-09,Product Gap,2024-04-16,54
CUST_06867,2024-06-15,Support Issues,2024-05-17,29
CUST_06868,2024-06-21,Product Gap,2024-05-11,41
CUST_06871,2024-06-11,Support Issues,2024-04-27,45
CUST_06873,2024-06-18,Competitor,2024-05-29,20
CUST_06883,2024-06-22,Price,2024-06-11,11
CUST_06885,2024-06-04,Price,2024-04-08,57
CUST_06893,2024-06-02,Support Issues,2024-04-07,56
CUST_06895,2024-06-04,Competitor,2024-05-22,13
CUST_06901,2024-06-14,Product Gap,2024-05-25,20
CUST_06907,2024-06-22,Price,2024-05-31,22
CUST_06908,2024-06-29,Competitor,2024-06-03,26
CUST_06911,2024-06-16,Price,2024-05-22,25
CUST_06912,2024-07-01,Competitor,2024-06-15,16
CUST_06916,2024-06-26,Price,2024-05-02,55
CUST_06918,2024-06-25,Product Gap,2024-05-05,51
CUST_06919,2024-06-19,Support Issues,2024-05-16,34
CUST_06923,2024-06-26,Product Gap,2024-05-17,40
CUST_06932,2024-06-10,Support Issues,2024-05-29,12
CUST_06933,2024-06-11,Price,2024-04-13,59
CUST_06936,2024-06-18,Price,2024-04-26,53
CUST_06943,2024-06-13,Competitor,2024-05-05,39
CUST_06946,2024-06-22,Price,2024-06-08,14
CUST_06948,2024-06-29,Business Closure,2024-06-10,19
CUST_06958,2024-06-09,Product Gap,2024-05-11,29
CUST_06961,2024-06-22,Business Closure,2024-04-23,60
CUST_06966,2024-06-03,Product Gap,2024-04-11,53
CUST_06967,2024-06-08,Price,2024-04-14,55
CUST_06971,2024-06-27,Price,2024-06-03,24
CUST_06972,2024-06-28,Price,2024-05-07,52
CUST_06974,2024-06-14,Business Closure,2024-04-28,47
CUST_06978,2024-06-23,Product Gap,2024-05-29,25
CUST_06979,2024-06-20,Competitor,2024-05-31,20
CUST_06980,2024-06-24,Product Gap,2024-05-21,34
CUST_06982,2024-06-17,Competitor,2024-04-29,49
CUST_06984,2024-06-06,Competitor,2024-04-19,48
CUST_06986,2024-06-05,Price,2024-04-17,49
CUST_06990,2024-07-01,Price,2024-05-28,34
CUST_06994,2024-06-13,Price,2024-05-06,38
CUST_06996,2024-06-13,Price,2024-05-27,17
CUST_06998,2024-06-26,Price,2024-06-05,21
CUST_07001,2024-06-29,Support Issues,2024-05-29,31
CUST_07004,2024-06-08,Competitor,2024-04-26,43
CUST_07006,2024-06-03,Product Gap,2024-04-04,60
CUST_07007,2024-06-12,Product Gap,2024-04-18,55
CUST_07015,2024-06-11,Price,2024-05-28,14
CUST_07017,2024-06-18,Product Gap,2024-05-28,21
CUST_07019,2024-06-17,Price,2024-04-25,53
CUST_07025,2024-06-15,Competitor,2024-05-07,39
CUST_07034,2024-06-15,Support Issues,2024-04-22,54
CUST_07042,2024-06-13,Product Gap,2024-05-03,41
CUST_07048,2024-06-10,Support Issues,2024-05-17,24
CUST_07050,2024-06-15,Price,2024-04-20,56
CUST_07051,2024-06-27,Competitor,2024-06-08,19
CUST_07054,2024-06-05,Competitor,2024-05-08,28
CUST_07066,2024-06-19,Price,2024-06-08,11
CUST_07068,2024-06-02,Product Gap,2024-04-07,56
CUST_07070,2024-06-04,Support Issues,2024-04-20,45
CUST_07077,2024-06-04,Competitor,2024-04-24,41
CUST_07084,2024-06-29,Product Gap,2024-06-03,26
CUST_07087,2024-06-30,Product Gap,2024-05-22,39
CUST_07100,2024-06-25,Support Issues,2024-05-25,31
CUST_07110,2024-06-24,Price,2024-05-27,28
CUST_07113,2024-06-15,Business Closure,2024-04-22,54
CUST_07120,2024-06-09,Price,2024-05-31,9
CUST_07124,2024-07-01,Price,2024-05-08,54
CUST_07127,2024-06-26,Price,2024-05-21,36
CUST_07132,2024-06-04,Price,2024-04-28,37
CUST_07136,2024-06-15,Product Gap,2024-05-14,32
CUST_07143,2024-06-20,Competitor,2024-06-05,15
CUST_07145,2024-06-26,Competitor,2024-05-31,26
CUST_07149,2024-06-08,Price,2024-05-13,26
CUST_07151,2024-06-30,Support Issues,2024-05-05,56
CUST_07154,2024-06-09,Product Gap,2024-04-22,48
CUST_07156,2024-06-03,Price,2024-05-23,11
CUST_07157,2024-06-07,Support Issues,2024-05-03,35
CUST_07184,2024-06-13,Support Issues,2024-06-03,10
CUST_07197,2024-06-08,Business Closure,2024-05-19,20
CUST_07199,2024-06-07,Competitor,2024-04-29,39
CUST_07212,2024-06-23,Price,2024-06-14,9
CUST_07213,2024-06-20,Price,2024-05-30,21
CUST_07220,2024-06-12,Price,2024-05-29,14
CUST_07230,2024-06-26,Business Closure,2024-05-06,51
CUST_07233,2024-06-14,Product Gap,2024-05-07,38
CUST_07236,2024-06-21,Product Gap,2024-04-28,54
CUST_07241,2024-07-01,Product Gap,2024-05-22,40
CUST_07250,2024-06-22,Price,2024-06-08,14
CUST_07253,2024-06-19,Business Closure,2024-05-31,19
CUST_07258,2024-06-05,Competitor,2024-04-08,58
CUST_07260,2024-06-14,Support Issues,2024-05-14,31
CUST_07261,2024-06-16,Business Closure,2024-05-16,31
CUST_07263,2024-06-08,Business Closure,2024-04-22,47
CUST_07267,2024-07-01,Product Gap,2024-06-05,26
CUST_07269,2024-06-11,Price,2024-05-25,17
CUST_07271,2024-06-02,Competitor,2024-04-07,56
CUST_07276,2024-06-22,Competitor,2024-06-11,11
CUST_07277,2024-07-01,Support Issues,2024-05-08,54
CUST_07281,2024-06-27,Price,2024-05-30,28
CUST_07288,2024-06-08,Price,2024-05-07,32
CUST_07294,2024-06-06,Competitor,2024-05-03,34
CUST_07298,2024-06-14,Product Gap,2024-05-17,28
CUST_07304,2024-06-19,Competitor,2024-05-29,21
CUST_07310,2024-06-20,Product Gap,2024-05-27,24
CUST_07311,2024-06-19,Product Gap,2024-05-26,24
CUST_07312,2024-06-27,Price,2024-05-09,49
CUST_07315,2024-06-06,Business Closure,2024-04-18,49
CUST_07317,2024-06-06,Price,2024-05-30,7
CUST_07322,2024-06-05,Business Closure,2024-05-27,9
CUST_07325,2024-06-14,Competitor,2024-05-04,41
CUST_07327,2024-06-28,Product Gap,2024-05-15,44
CUST_07331,2024-06-04,Support Issues,2024-05-24,11
CUST_07334,2024-06-21,Product Gap,2024-04-23,59
CUST_07342,2024-06-19,Competitor,2024-05-01,49
CUST_07351,2024-06-15,Competitor,2024-04-21,55
CUST_07354,2024-06-22,Product Gap,2024-05-04,49
CUST_07355,2024-06-05,Competitor,2024-05-28,8
CUST_07356,2024-06-15,Support Issues,2024-05-25,21
CUST_07358,2024-06-02,Business Closure,2024-05-26,7
CUST_07361,2024-06-18,Support Issues,2024-06-07,11
CUST_07369,2024-06-20,Price,2024-05-28,23
CUST_07374,2024-06-15,Competitor,2024-05-02,44
CUST_07377,2024-06-26,Competitor,2024-06-10,16
CUST_07384,2024-06-22,Price,2024-06-12,10
CUST_07385,2024-06-22,Product Gap,2024-05-19,34
CUST_07387,2024-06-03,Price,2024-05-16,18
CUST_07397,2024-06-05,Product Gap,2024-05-02,34
CUST_07400,2024-06-13,Price,2024-05-24,20
CUST_07406,2024-06-07,Competitor,2024-05-29,9
CUST_07411,2024-06-24,Support Issues,2024-05-23,32
CUST_07412,2024-06-05,Competitor,2024-05-23,13
CUST_07414,2024-06-15,Product Gap,2024-04-25,51
CUST_07423,2024-06-04,Product Gap,2024-05-03,32
CUST_07424,2024-06-10,Support Issues,2024-04-15,56
CUST_07426,2024-07-01,Price,2024-06-18,13
CUST_07429,2024-06-16,Support Issues,2024-05-10,37
CUST_07432,2024-06-27,Price,2024-05-08,50
CUST_07435,2024-06-13,Price,2024-06-05,8
CUST_07443,2024-06-27,Product Gap,2024-06-09,18
CUST_07450,2024-06-12,Product Gap,2024-04-28,45
CUST_07454,2024-06-23,Product Gap,2024-04-26,58
CUST_07455,2024-06-20,Price,2024-05-25,26
CUST_07473,2024-06-22,Competitor,2024-05-03,50
CUST_07475,2024-06-17,Competitor,2024-05-24,24
CUST_07483,2024-07-01,Price,2024-06-14,17
CUST_07487,2024-06-16,Price,2024-06-09,7
CUST_07502,2024-06-24,Competitor,2024-05-10,45
CUST_07506,2024-06-09,Support Issues,2024-04-17,53
CUST_07508,2024-06-19,Price,2024-04-30,50
CUST_07518,2024-06-14,Price,2024-05-16,29
CUST_07521,2024-06-26,Product Gap,2024-04-28,59
CUST_07522,2024-06-22,Price,2024-05-19,34
CUST_07533,2024-06-02,Price,2024-04-19,44
CUST_07539,2024-06-13,Product Gap,2024-05-02,42
CUST_07545,2024-06-05,Price,2024-05-02,34
CUST_07559,2024-06-05,Business Closure,2024-05-25,11
CUST_07562,2024-06-05,Price,2024-05-26,10
CUST_07567,2024-06-19,Price,2024-05-02,48
CUST_07571,2024-06-13,Price,2024-04-28,46
CUST_07573,2024-06-21,Product Gap,2024-06-04,17
CUST_07588,2024-06-06,Competitor,2024-05-13,24
CUST_07591,2024-06-03,Product Gap,2024-05-06,28
CUST_07592,2024-06-02,Product Gap,2024-05-05,28
CUST_07594,2024-06-24,Support Issues,2024-06-04,20
CUST_07596,2024-06-15,Competitor,2024-05-17,29
CUST_07598,2024-06-16,Competitor,2024-04-18,59
CUST_07603,2024-06-29,Price,2024-06-06,23
CUST_07610,2024-06-03,Price,2024-05-16,18
CUST_07616,2024-06-17,Competitor,2024-06-10,7
CUST_07627,2024-06-27,Price,2024-06-08,19
CUST_07628,2024-06-19,Business Closure,2024-05-14,36
CUST_07630,2024-06-09,Product Gap,2024-04-13,57
CUST_07637,2024-06-15,Competitor,2024-04-21,55
CUST_07638,2024-06-05,Competitor,2024-05-25,11
CUST_07639,2024-06-16,Business Closure,2024-05-30,17
CUST_07642,2024-06-02,Price,2024-04-25,38
CUST_07656,2024-06-16,Price,2024-05-18,29
CUST_07661,2024-06-07,Business Closure,2024-04-10,58
CUST_07663,2024-07-01,Business Closure,2024-06-17,14
CUST_07666,2024-06-10,Product Gap,2024-05-07,34
CUST_07667,2024-06-18,Support Issues,2024-04-19,60
CUST_07669,2024-06-24,Product Gap,2024-05-14,41
CUST_07672,2024-06-13,Product Gap,2024-05-17,27
CUST_07676,2024-06-09,Price,2024-04-24,46
CUST_07683,2024-06-13,Competitor,2024-05-30,14
CUST_07684,2024-06-28,Price,2024-06-10,18
CUST_07685,2024-06-16,Business Closure,2024-05-17,30
CUST_07686,2024-06-09,Price,2024-05-13,27
CUST_07687,2024-07-01,Support Issues,2024-06-24,7
CUST_07693,2024-06-02,Support Issues,2024-05-19,14
CUST_07706,2024-06-11,Price,2024-05-01,41
CUST_07711,2024-06-30,Product Gap,2024-05-01,60
CUST_07714,2024-06-09,Support Issues,2024-04-21,49
CUST_07717,2024-06-18,Competitor,2024-05-19,30
CUST_07722,2024-06-09,Product Gap,2024-05-06,34
CUST_07740,2024-06-03,Competitor,2024-04-19,45
CUST_07742,2024-06-09,Product Gap,2024-04-22,48
CUST_07745,2024-06-27,Price,2024-05-09,49
CUST_07746,2024-06-11,Support Issues,2024-04-27,45
CUST_07756,2024-06-22,Price,2024-05-11,42
CUST_07759,2024-06-28,Competitor,2024-05-23,36
CUST_07761,2024-06-24,Business Closure,2024-04-28,57
CUST_07765,2024-06-22,Competitor,2024-04-23,60
CUST_07768,2024-06-14,Support Issues,2024-04-16,59
CUST_07776,2024-06-05,Support Issues,2024-05-10,26
CUST_07778,2024-06-08,Price,2024-04-19,50
CUST_07783,2024-06-22,Price,2024-05-12,41
CUST_07785,2024-06-24,Price,2024-06-15,9
CUST_07794,2024-06-08,Business Closure,2024-05-26,13
CUST_07795,2024-06-05,Support Issues,2024-05-15,21
CUST_07799,2024-06-13,Price,2024-05-05,39
CUST_07801,2024-06-11,Competitor,2024-05-17,25
CUST_07805,2024-06-15,Price,2024-04-21,55
CUST_07809,2024-06-12,Price,2024-05-03,40
CUST_07812,2024-06-06,Competitor,2024-05-10,27
CUST_07817,2024-06-24,Price,2024-05-16,39
CUST_07819,2024-06-26,Price,2024-06-01,25
CUST_07827,2024-06-19,Competitor,2024-05-07,43
CUST_07828,2024-06-05,Support Issues,2024-04-22,44
CUST_07830,2024-06-02,Price,2024-04-14,49
CUST_07839,2024-06-24,Competitor,2024-05-04,51
CUST_07840,2024-06-06,Price,2024-05-06,31
CUST_07845,2024-06-15,Competitor,2024-05-23,23
CUST_07846,2024-06-06,Competitor,2024-04-09,58
CUST_07847,2024-06-17,Product Gap,2024-06-03,14
CUST_07849,2024-06-20,Price,2024-05-12,39
CUST_07850,2024-06-17,Competitor,2024-05-30,18
CUST_07862,2024-06-22,Price,2024-04-23,60
CUST_07863,2024-06-09,Competitor,2024-05-07,33
CUST_07864,2024-06-24,Price,2024-06-01,23
CUST_07865,2024-06-03,Price,2024-05-05,29
CUST_07866,2024-06-29,Price,2024-06-10,19
CUST_07868,2024-06-09,Product Gap,2024-04-12,58
CUST_07872,2024-06-04,Business Closure,2024-04-14,51
CUST_07874,2024-06-12,Competitor,2024-05-01,42
CUST_07879,2024-06-23,Product Gap,2024-05-03,51
CUST_07884,2024-06-17,Competitor,2024-05-10,38
CUST_07885,2024-06-03,Competitor,2024-04-20,44
CUST_07892,2024-06-02,Product Gap,2024-04-15,48
CUST_07902,2024-06-28,Competitor,2024-05-16,43
CUST_07904,2024-06-09,Price,2024-04-27,43
CUST_07906,2024-06-09,Product Gap,2024-05-17,23
CUST_07907,2024-06-15,Product Gap,2024-05-16,30
CUST_07914,2024-06-26,Support Issues,2024-05-20,37
CUST_07917,2024-06-08,Support Issues,2024-05-14,25
CUST_07921,2024-06-13,Business Closure,2024-06-01,12
CUST_07924,2024-06-28,Product Gap,2024-06-21,7
CUST_07926,2024-06-21,Price,2024-05-10,42
CUST_07937,2024-07-01,Price,2024-06-12,19
CUST_07943,2024-07-01,Price,2024-06-01,30
CUST_07947,2024-06-16,Product Gap,2024-05-23,24
CUST_07952,2024-06-25,Business Closure,2024-05-24,32
CUST_07959,2024-06-18,Support Issues,2024-05-03,46
CUST_07963,2024-07-01,Price,2024-05-14,48
CUST_07965,2024-06-09,Product Gap,2024-04-29,41
CUST_07977,2024-06-07,Price,2024-05-12,26
CUST_07983,2024-06-26,Product Gap,2024-06-04,22
CUST_07984,2024-07-01,Product Gap,2024-05-21,41
CUST_07992,2024-06-23,Support Issues,2024-05-24,30
CUST_07994,2024-06-29,Competitor,2024-06-03,26
CUST_08000,2024-06-09,Business Closure,2024-05-05,35
CUST_08006,2024-06-19,Support Issues,2024-06-03,16
CUST_08007,2024-06-15,Competitor,2024-05-28,18
CUST_08010,2024-06-05,Competitor,2024-05-26,10
CUST_08014,2024-06-17,Price,2024-05-16,32
CUST_08016,2024-07-01,Competitor,2024-05-31,31
CUST_08022,2024-06-05,Price,2024-04-24,42
CUST_08023,2024-06-11,Product Gap,2024-06-01,10
CUST_08028,2024-06-21,Support Issues,2024-06-07,14
CUST_08032,2024-06-06,Business Closure,2024-05-08,29
CUST_08035,2024-06-06,Competitor,2024-05-21,16
CUST_08039,2024-06-22,Support Issues,2024-06-13,9
CUST_08042,2024-06-13,Product Gap,2024-05-20,24
CUST_08051,2024-06-14,Business Closure,2024-04-24,51
CUST_08053,2024-06-04,Business Closure,2024-04-07,58
CUST_08058,2024-06-07,Business Closure,2024-05-31,7
CUST_08061,2024-06-18,Product Gap,2024-05-11,38
CUST_08063,2024-06-22,Price,2024-06-01,21
CUST_08067,2024-06-23,Price,2024-05-15,39
CUST_08081,2024-06-09,Product Gap,2024-05-25,15
CUST_08084,2024-06-13,Product Gap,2024-05-08,36
CUST_08088,2024-06-08,Competitor,2024-04-29,40
CUST_08102,2024-06-22,Competitor,2024-06-03,19
CUST_08104,2024-06-12,Product Gap,2024-05-11,32
CUST_08108,2024-06-09,Support Issues,2024-05-25,15
CUST_08113,2024-06-09,Price,2024-04-28,42
CUST_08117,2024-06-14,Support Issues,2024-04-23,52
CUST_08121,2024-07-01,Product Gap,2024-05-24,38
CUST_08127,2024-06-14,Price,2024-06-01,13
CUST_08132,2024-06-14,Price,2024-04-26,49
CUST_08133,2024-06-23,Competitor,2024-06-15,8
CUST_08142,2024-06-03,Price,2024-04-28,36
CUST_08144,2024-06-16,Price,2024-05-07,40
CUST_08145,2024-06-03,Support Issues,2024-05-18,16
CUST_08150,2024-06-10,Support Issues,2024-04-24,47
CUST_08157,2024-06-27,Competitor,2024-05-02,56
CUST_08159,2024-06-09,Competitor,2024-05-28,12
CUST_08162,2024-06-03,Price,2024-05-09,25
CUST_08167,2024-06-16,Competitor,2024-04-18,59
CUST_08183,2024-06-11,Competitor,2024-05-24,18
CUST_08185,2024-06-11,Business Closure,2024-05-24,18
CUST_08186,2024-06-08,Competitor,2024-04-16,53
CUST_08188,2024-06-27,Support Issues,2024-05-29,29
CUST_08189,2024-06-20,Support Issues,2024-04-30,51
CUST_08198,2024-06-09,Price,2024-05-11,29
CUST_08202,2024-06-05,Competitor,2024-05-11,25
CUST_08204,2024-06-22,Price,2024-04-30,53
CUST_08207,2024-06-11,Product Gap,2024-04-22,50
CUST_08215,2024-06-28,Competitor,2024-05-16,43
CUST_08220,2024-06-13,Product Gap,2024-05-30,14
CUST_08223,2024-06-19,Competitor,2024-05-14,36
CUST_08224,2024-06-05,Price,2024-04-13,53
CUST_08226,2024-06-03,Support Issues,2024-05-24,10
CUST_08242,2024-07-01,Competitor,2024-05-11,51
CUST_08250,2024-06-08,Competitor,2024-05-22,17
CUST_08252,2024-06-25,Product Gap,2024-05-06,50
CUST_08254,2024-06-22,Product Gap,2024-06-13,9
CUST_08260,2024-06-12,Price,2024-04-18,55
CUST_08262,2024-06-11,Competitor,2024-06-03,8
CUST_08265,2024-06-17,Price,2024-05-14,34
CUST_08272,2024-06-19,Price,2024-05-30,20
CUST_08281,2024-06-29,Product Gap,2024-05-08,52
CUST_08282,2024-06-30,Business Closure,2024-06-18,12
CUST_08287,2024-06-14,Product Gap,2024-05-05,40
CUST_08290,2024-06-13,Product Gap,2024-05-16,28
CUST_08292,2024-06-23,Competitor,2024-04-24,60
CUST_08293,2024-06-06,Product Gap,2024-04-09,58
CUST_08294,2024-06-20,Price,2024-05-14,37
CUST_08296,2024-06-26,Competitor,2024-06-10,16
CUST_08298,2024-06-20,Price,2024-05-22,29
CUST_08301,2024-06-11,Product Gap,2024-04-22,50
CUST_08303,2024-06-22,Competitor,2024-06-01,21
CUST_08315,2024-06-03,Price,2024-04-17,47
CUST_08324,2024-06-21,Business Closure,2024-05-14,38
CUST_08329,2024-06-08,Support Issues,2024-04-30,39
CUST_08332,2024-06-21,Price,2024-06-05,16
CUST_08345,2024-06-02,Price,2024-05-14,19
CUST_08347,2024-07-01,Business Closure,2024-05-30,32
CUST_08350,2024-06-23,Support Issues,2024-05-07,47
CUST_08352,2024-06-11,Competitor,2024-04-22,50
CUST_08353,2024-06-16,Price,2024-05-16,31
CUST_08365,2024-06-05,Competitor,2024-05-10,26
CUST_08370,2024-06-19,Competitor,2024-05-06,44
CUST_08375,2024-06-23,Competitor,2024-05-18,36
CUST_08379,2024-06-03,Support Issues,2024-05-26,8
CUST_08382,2024-06-07,Support Issues,2024-05-28,10
CUST_08392,2024-06-20,Price,2024-06-08,12
CUST_08393,2024-06-27,Support Issues,2024-06-10,17
CUST_08397,2024-06-13,Support Issues,2024-04-25,49
CUST_08402,2024-06-10,Product Gap,2024-04-19,52
CUST_08403,2024-06-28,Price,2024-06-10,18
CUST_08404,2024-06-20,Price,2024-06-06,14
CUST_08408,2024-06-19,Business Closure,2024-05-30,20
CUST_08411,2024-07-01,Business Closure,2024-05-19,43
CUST_08413,2024-06-22,Price,2024-05-09,44
CUST_08414,2024-06-02,Support Issues,2024-04-25,38
CUST_08417,2024-06-07,Competitor,2024-05-03,35
CUST_08418,2024-06-30,Product Gap,2024-05-16,45
CUST_08420,2024-06-22,Business Closure,2024-04-23,60
CUST_08425,2024-06-28,Support Issues,2024-05-23,36
CUST_08426,2024-06-29,Competitor,2024-05-13,47
CUST_08431,2024-06-29,Product Gap,2024-06-03,26
CUST_08432,2024-06-15,Price,2024-05-03,43
CUST_08436,2024-06-09,Competitor,2024-04-26,44
CUST_08441,2024-06-22,Competitor,2024-06-11,11
CUST_08445,2024-06-14,Business Closure,2024-05-25,20
CUST_08451,2024-06-17,Product Gap,2024-05-07,41
CUST_08457,2024-06-02,Price,2024-05-05,28
CUST_08460,2024-06-19,Price,2024-05-23,27
CUST_08462,2024-06-05,Product Gap,2024-05-27,9
CUST_08466,2024-06-12,Competitor,2024-05-24,19
CUST_08473,2024-06-11,Support Issues,2024-04-15,57
CUST_08480,2024-07-01,Price,2024-05-09,53
CUST_08481,2024-06-04,Business Closure,2024-04-28,37
CUST_08483,2024-06-02,Support Issues,2024-04-12,51
CUST_08487,2024-06-19,Business Closure,2024-05-24,26
CUST_08492,2024-06-16,Price,2024-05-07,40
CUST_08502,2024-06-18,Competitor,2024-05-25,24
CUST_08505,2024-06-19,Competitor,2024-06-02,17
CUST_08509,2024-06-14,Price,2024-06-02,12
CUST_08511,2024-06-19,Competitor,2024-06-09,10
CUST_08515,2024-06-21,Product Gap,2024-05-18,34
CUST_08520,2024-06-07,Support Issues,2024-04-10,58
CUST_08522,2024-07-01,Competitor,2024-05-10,52
CUST_08526,2024-06-22,Support Issues,2024-05-23,30
CUST_08531,2024-06-10,Price,2024-04-26,45
CUST_08533,2024-06-20,Competitor,2024-04-28,53
CUST_08536,2024-06-05,Product Gap,2024-04-28,38
CUST_08537,2024-06-27,Product Gap,2024-04-28,60
CUST_08538,2024-06-20,Product Gap,2024-05-09,42
CUST_08539,2024-06-26,Price,2024-06-03,23
CUST_08545,2024-06-18,Support Issues,2024-04-19,60
CUST_08554,2024-06-26,Support Issues,2024-06-12,14
CUST_08560,2024-06-27,Competitor,2024-05-09,49
CUST_08562,2024-06-17,Competitor,2024-05-17,31
CUST_08564,2024-06-16,Competitor,2024-04-27,50
CUST_08565,2024-06-22,Product Gap,2024-04-23,60
CUST_08571,2024-06-14,Product Gap,2024-05-23,22
CUST_08583,2024-06-29,Support Issues,2024-05-27,33
CUST_08585,2024-06-07,Support Issues,2024-05-20,18
CUST_08606,2024-06-15,Price,2024-04-24,52
CUST_08608,2024-06-20,Support Issues,2024-04-29,52
CUST_08613,2024-06-21,Business Closure,2024-06-01,20
CUST_08619,2024-06-20,Price,2024-05-07,44
CUST_08620,2024-06-14,Business Closure,2024-05-16,29
CUST_08623,2024-06-07,Price,2024-05-19,19
CUST_08626,2024-06-08,Price,2024-04-09,60
CUST_08628,2024-06-08,Competitor,2024-04-18,51
CUST_08634,2024-06-25,Price,2024-06-01,24
CUST_08643,2024-07-01,Price,2024-05-05,57
CUST_08654,2024-06-24,Product Gap,2024-05-21,34
CUST_08666,2024-06-15,Price,2024-04-23,53
CUST_08667,2024-06-13,Competitor,2024-05-12,32
CUST_08677,2024-06-29,Price,2024-06-21,8
CUST_08684,2024-06-18,Product Gap,2024-06-08,10
